,time,latitude,longitude,elevation
2683,2020-10-09 14:52:20,52.389528835,9.69544664,55.41
2684,2020-10-09 14:52:22,52.389541911,9.69545343,55.89
2685,2020-10-09 14:52:26,52.389570661,9.695458123,55.89
2686,2020-10-09 14:52:30,52.389603183,9.695468182,55.41
2687,2020-10-09 14:52:34,52.38962858,9.69546902,55.89
2688,2020-10-09 14:52:36,52.389642494,9.695473714,55.89
2689,2020-10-09 14:52:38,52.389659509,9.695482096,55.89
2690,2020-10-09 14:52:40,52.389675099,9.695494752,55.89
2691,2020-10-09 14:52:43,52.389704017,9.695501961,55.89
2692,2020-10-09 14:52:51,52.389779873,9.695551749,55.89
2693,2020-10-09 14:52:54,52.38980527,9.695556359,55.89
2694,2020-10-09 14:52:56,52.389821615,9.695556695,55.41
2695,2020-10-09 14:53:00,52.389844162,9.695563232,54.45
2696,2020-10-09 14:53:03,52.389860759,9.695577901,53.49
2697,2020-10-09 14:53:04,52.389868135,9.695582343,53.49
2698,2020-10-09 14:53:05,52.38987417,9.695583181,53.01
2699,2020-10-09 14:53:06,52.389880121,9.695575722,53.01
2700,2020-10-09 14:53:08,52.38989085,9.695553007,53.01
2701,2020-10-09 14:53:11,52.389908284,9.695505733,53.01
2702,2020-10-09 14:53:14,52.389916414,9.695447646,53.01
2703,2020-10-09 14:53:20,52.389919683,9.695348572,53.01
2704,2020-10-09 14:53:22,52.389923623,9.695315715,53.01
2705,2020-10-09 14:53:23,52.389926473,9.695297107,53.01
2706,2020-10-09 14:53:26,52.389940219,9.695243128,53.01
2707,2020-10-09 14:53:29,52.389944997,9.695196943,53.01
2708,2020-10-09 14:53:30,52.389951367,9.695184622,53.01
2709,2020-10-09 14:53:31,52.389962682,9.695177665,53.01
2710,2020-10-09 14:53:34,52.389996294,9.695190238,53.01
2711,2020-10-09 14:53:37,52.390028397,9.695186801,53.01
2712,2020-10-09 14:53:39,52.390049603,9.695195351,53.01
2713,2020-10-09 14:53:43,52.390087573,9.695216892,53.01
2714,2020-10-09 14:53:45,52.390106097,9.695224268,53.01
2715,2020-10-09 14:53:46,52.390114646,9.695224604,53.01
2716,2020-10-09 14:53:47,52.390120598,9.695219323,53.01
2717,2020-10-09 14:53:49,52.390126549,9.695194513,53.01
2718,2020-10-09 14:53:53,52.390137026,9.695130978,53.01
2719,2020-10-09 14:53:55,52.390145492,9.695109855,53.01
2720,2020-10-09 14:53:57,52.390159741,9.695086721,53.01
2721,2020-10-09 14:54:00,52.390183378,9.695062162,53.01
2722,2020-10-09 14:54:04,52.390211625,9.695024611,53.01
2723,2020-10-09 14:54:05,52.390217744,9.695019666,53.01
2724,2020-10-09 14:54:06,52.390224701,9.695017235,53.01
2725,2020-10-09 14:54:07,52.390233083,9.695017906,53.01
2726,2020-10-09 14:54:10,52.390262252,9.695031317,53.49
2727,2020-10-09 14:54:12,52.390283123,9.695037184,53.49
2728,2020-10-09 14:54:14,52.390301228,9.695047662,53.49
2729,2020-10-09 14:54:19,52.390353279,9.695064761,53.49
2730,2020-10-09 14:54:20,52.390362416,9.695074232,53.49
2731,2020-10-09 14:54:22,52.390376581,9.695099713,53.49
2732,2020-10-09 14:54:25,52.39039544,9.695140868,53.49
2733,2020-10-09 14:54:28,52.390421256,9.695175234,53.49
2734,2020-10-09 14:54:30,52.390433578,9.695202475,53.01
2735,2020-10-09 14:54:31,52.390435925,9.695219826,53.49
2736,2020-10-09 14:54:32,52.39043559,9.695237847,53.49
2737,2020-10-09 14:54:36,52.390428884,9.695307668,53.49
2738,2020-10-09 14:54:37,52.390425783,9.695310518,53.49
2739,2020-10-09 14:54:38,52.390429135,9.695310853,53.49
2740,2020-10-09 14:54:39,52.390430225,9.695312697,53.49
2741,2020-10-09 14:54:40,52.390428632,9.695312278,53.49
2742,2020-10-09 14:54:41,52.390428549,9.695310686,53.49
2743,2020-10-09 14:54:42,52.390430644,9.695313284,53.49
2744,2020-10-09 14:54:43,52.390433326,9.695319822,53.49
2745,2020-10-09 14:54:46,52.390452689,9.695334742,53.49
2746,2020-10-09 14:54:49,52.390483115,9.69534413,53.49
2747,2020-10-09 14:54:51,52.390500549,9.695352176,53.49
2748,2020-10-09 14:54:53,52.390520498,9.695349578,53.49
2749,2020-10-09 14:54:54,52.390530556,9.695352344,53.49
2750,2020-10-09 14:54:56,52.390551176,9.695365755,53.49
2751,2020-10-09 14:54:59,52.390584871,9.695382854,53.49
2752,2020-10-09 14:55:00,52.3905956,9.695384279,53.49
2753,2020-10-09 14:55:02,52.390615214,9.69537816,53.49
2754,2020-10-09 14:55:03,52.390625021,9.695379417,53.49
2755,2020-10-09 14:55:05,52.39064673,9.695392661,53.49
2756,2020-10-09 14:55:06,52.390654441,9.695402551,53.49
2757,2020-10-09 14:55:07,52.390658632,9.695413951,53.97
2758,2020-10-09 14:55:08,52.390660644,9.695427781,53.97
2759,2020-10-09 14:55:09,52.390660476,9.695445383,53.49
2760,2020-10-09 14:55:11,52.390656453,9.695483018,53.49
2761,2020-10-09 14:55:12,52.390652346,9.695501374,53.49
2762,2020-10-09 14:55:16,52.390648322,9.69557899,53.49
2763,2020-10-09 14:55:23,52.390628792,9.69571067,53.49
2764,2020-10-09 14:55:24,52.390628541,9.695727099,53.49
2765,2020-10-09 14:55:27,52.390622255,9.695785604,53.49
2766,2020-10-09 14:55:32,52.390615465,9.695875375,53.49
2767,2020-10-09 14:55:34,52.390608341,9.695905466,53.49
2768,2020-10-09 14:55:36,52.390602557,9.695939412,53.49
2769,2020-10-09 14:55:37,52.390601467,9.695957266,53.49
2770,2020-10-09 14:55:39,52.390602725,9.695990542,53.49
2771,2020-10-09 14:55:41,52.39059912,9.696023734,53.97
2772,2020-10-09 14:55:42,52.390599204,9.696040163,53.49
2773,2020-10-09 14:55:43,52.390601886,9.696056927,53.49
2774,2020-10-09 14:55:44,52.390606748,9.696070338,53.49
2775,2020-10-09 14:55:46,52.390621835,9.69609255,53.49
2776,2020-10-09 14:55:51,52.3906588,9.696160695,53.49
2777,2020-10-09 14:55:55,52.390690399,9.69620998,53.97
2778,2020-10-09 14:55:56,52.390696853,9.696223224,53.49
2779,2020-10-09 14:55:57,52.390701128,9.696235293,53.49
2780,2020-10-09 14:56:01,52.390717641,9.69630017,53.49
2781,2020-10-09 14:56:04,52.390725603,9.696354065,53.49
2782,2020-10-09 14:56:08,52.390718143,9.696424724,53.49
2783,2020-10-09 14:56:09,52.390718227,9.696442997,53.49
2784,2020-10-09 14:56:10,52.390721496,9.696461605,53.49
2785,2020-10-09 14:56:12,52.390718898,9.696502676,53.49
2786,2020-10-09 14:56:16,52.390723089,9.696578113,53.97
2787,2020-10-09 14:56:17,52.390725771,9.696592279,53.49
2788,2020-10-09 14:56:18,52.390729878,9.696602421,53.49
2789,2020-10-09 14:56:19,52.390734823,9.696608037,53.49
2790,2020-10-09 14:56:20,52.3907422,9.6966103,53.49
2791,2020-10-09 14:56:23,52.390757706,9.696604013,53.97
2792,2020-10-09 14:56:27,52.390763657,9.696591105,53.49
2793,2020-10-09 14:56:32,52.390758879,9.696586663,53.97
2794,2020-10-09 14:56:36,52.390757538,9.696587836,53.97
2795,2020-10-09 14:56:40,52.390755527,9.696584232,53.97
2796,2020-10-09 14:56:43,52.39075846,9.696574844,53.97
2797,2020-10-09 14:56:46,52.39075846,9.696563445,53.49
2798,2020-10-09 14:56:48,52.39076349,9.696558164,53.97
2799,2020-10-09 14:56:51,52.390769273,9.696546178,53.97
2800,2020-10-09 14:56:53,52.390770363,9.696540646,53.97
2801,2020-10-09 14:56:57,52.390766256,9.696538216,53.97
2802,2020-10-09 14:56:59,52.390752677,9.696552381,53.49
2803,2020-10-09 14:57:00,52.390747229,9.696564367,53.49
2804,2020-10-09 14:57:01,52.39074681,9.696577275,53.97
2805,2020-10-09 14:57:03,52.390749827,9.696612311,53.49
2806,2020-10-09 14:57:06,52.390740188,9.696670817,53.97
2807,2020-10-09 14:59:16,52.390709678,9.696851363,53.49
2808,2020-10-09 15:01:11,52.390654106,9.697044147,52.05
2809,2020-10-09 15:01:13,52.390652681,9.697070299,52.05
2810,2020-10-09 15:01:15,52.390646478,9.697089745,52.53
2811,2020-10-09 15:01:18,52.390639018,9.697125535,52.05
2812,2020-10-09 15:01:20,52.390630385,9.697150178,52.05
2813,2020-10-09 15:01:21,52.390629128,9.697162081,52.05
2814,2020-10-09 15:01:22,52.390630469,9.697174234,52.05
2815,2020-10-09 15:01:24,52.390626445,9.697198961,52.05
2816,2020-10-09 15:01:25,52.390628122,9.6971884,52.53
2817,2020-10-09 15:01:26,52.39063005,9.697189154,52.53
2818,2020-10-09 15:01:30,52.390623009,9.697203906,52.53
2819,2020-10-09 15:01:32,52.390613537,9.697231399,52.05
2820,2020-10-09 15:01:40,52.390599037,9.697357714,52.05
2821,2020-10-09 15:01:41,52.390596774,9.697362827,52.05
2822,2020-10-09 15:01:43,52.390585709,9.697355786,52.05
2823,2020-10-09 15:01:44,52.390584536,9.697360564,52.05
2824,2020-10-09 15:01:45,52.390582273,9.697361151,52.05
2825,2020-10-09 15:01:47,52.390585374,9.697361402,52.05
2826,2020-10-09 15:01:51,52.390591493,9.697399037,52.05
2827,2020-10-09 15:01:53,52.390585374,9.697414041,52.05
2828,2020-10-09 15:01:56,52.390577747,9.697443126,52.05
2829,2020-10-09 15:01:59,52.390580177,9.69746408,52.05
2830,2020-10-09 15:02:00,52.390579842,9.697472211,52.05
2831,2020-10-09 15:02:01,52.390579339,9.697481012,52.05
2832,2020-10-09 15:02:03,52.390575735,9.697495345,52.05
2833,2020-10-09 15:02:08,52.39057079,9.697558628,52.05
2834,2020-10-09 15:02:10,52.390570203,9.697588887,52.05
2835,2020-10-09 15:02:19,52.390548242,9.697733223,52.05
2836,2020-10-09 15:02:23,52.390551763,9.697790975,52.05
2837,2020-10-09 15:02:24,52.390550086,9.697807403,52.05
2838,2020-10-09 15:02:26,52.390543884,9.69784487,52.05
2839,2020-10-09 15:02:29,52.390539274,9.697892312,52.05
2840,2020-10-09 15:02:33,52.390526785,9.697947046,52.05
2841,2020-10-09 15:02:34,52.39052888,9.697958361,52.05
2842,2020-10-09 15:02:36,52.390527455,9.697977053,52.05
2843,2020-10-09 15:02:38,52.390524857,9.697960457,52.05
2844,2020-10-09 15:02:39,52.390523432,9.697960625,52.05
2845,2020-10-09 15:02:42,52.390524354,9.69797479,52.05
2846,2020-10-09 15:02:44,52.390519241,9.697997589,52.05
2847,2020-10-09 15:02:47,52.390519325,9.698039498,52.05
2848,2020-10-09 15:02:52,52.390512452,9.698117617,52.05
2849,2020-10-09 15:02:57,52.390512871,9.698194731,52.05
2850,2020-10-09 15:02:58,52.390511697,9.698207891,52.05
2851,2020-10-09 15:03:02,52.390500465,9.698257847,52.05
2852,2020-10-09 15:03:03,52.390499208,9.698273856,52.05
2853,2020-10-09 15:03:09,52.390476158,9.69836765,52.05
2854,2020-10-09 15:03:12,52.390468363,9.698415091,52.05
2855,2020-10-09 15:03:13,52.39046853,9.698431939,52.05
2856,2020-10-09 15:03:14,52.390472302,9.698446943,52.05
2857,2020-10-09 15:03:17,52.390488396,9.698487511,52.05
2858,2020-10-09 15:03:18,52.390491916,9.698505197,52.05
2859,2020-10-09 15:03:20,52.390501806,9.698534114,52.05
2860,2020-10-09 15:03:22,52.390515553,9.698555321,52.05
2861,2020-10-09 15:03:24,52.390534412,9.698572671,52.05
2862,2020-10-09 15:03:25,52.390541788,9.698582143,52.05
2863,2020-10-09 15:03:26,52.390548745,9.698584322,52.05
2864,2020-10-09 15:03:27,52.390560061,9.698580718,52.05
2865,2020-10-09 15:03:28,52.390570622,9.698580885,52.05
2866,2020-10-09 15:03:31,52.390599623,9.698595051,52.05
2867,2020-10-09 15:03:32,52.390607502,9.69860293,52.05
2868,2020-10-09 15:03:33,52.390616974,9.698606953,52.05
2869,2020-10-09 15:03:36,52.390647568,9.698608462,52.05
2870,2020-10-09 15:03:44,52.390727699,9.69863168,52.53
2871,2020-10-09 15:03:46,52.390750414,9.698627908,52.53
2872,2020-10-09 15:03:47,52.390759634,9.698620951,52.53
2873,2020-10-09 15:03:48,52.390766507,9.698609132,52.53
2874,2020-10-09 15:03:50,52.390776649,9.698575102,52.05
2875,2020-10-09 15:03:51,52.390783439,9.698559931,52.05
2876,2020-10-09 15:03:53,52.390794586,9.69852414,52.05
2877,2020-10-09 15:03:56,52.390819732,9.698487846,52.05
2878,2020-10-09 15:03:58,52.39082912,9.698460689,52.05
2879,2020-10-09 15:04:01,52.390854182,9.698424563,52.05
2880,2020-10-09 15:04:02,52.390860049,9.698408218,52.05
2881,2020-10-09 15:04:05,52.390871029,9.698354071,52.05
2882,2020-10-09 15:04:06,52.390877232,9.698340409,52.05
2883,2020-10-09 15:04:07,52.390887206,9.698328171,52.05
2884,2020-10-09 15:04:09,52.390904976,9.698323309,52.05
2885,2020-10-09 15:04:10,52.390916795,9.698324902,52.53
2886,2020-10-09 15:04:12,52.390937582,9.698320963,52.53
2887,2020-10-09 15:04:13,52.390947053,9.698321465,52.53
2888,2020-10-09 15:04:14,52.390957614,9.698323058,52.05
2889,2020-10-09 15:04:17,52.390989633,9.698338984,52.53
2890,2020-10-09 15:04:18,52.391001117,9.698340828,52.53
2891,2020-10-09 15:04:27,52.391083343,9.698358346,52.53
2892,2020-10-09 15:04:29,52.391106645,9.698383827,52.53
2893,2020-10-09 15:04:30,52.391122822,9.698390365,52.53
2894,2020-10-09 15:04:31,52.39113288,9.698402602,52.53
2895,2020-10-09 15:04:32,52.39114386,9.698408889,52.53
2896,2020-10-09 15:04:33,52.39114956,9.6984223,52.53
2897,2020-10-09 15:04:38,52.391154757,9.698516512,52.53
2898,2020-10-09 15:04:39,52.391153835,9.698535874,52.05
2899,2020-10-09 15:04:41,52.391147716,9.69858055,52.05
2900,2020-10-09 15:04:44,52.391143777,9.698635619,52.53
2901,2020-10-09 15:04:45,52.391143441,9.698652802,52.05
2902,2020-10-09 15:04:47,52.391146291,9.698685827,52.53
2903,2020-10-09 15:04:48,52.391145118,9.698702255,52.53
2904,2020-10-09 15:04:50,52.391147548,9.698734693,52.53
2905,2020-10-09 15:04:52,52.391153164,9.6987704,53.01
2906,2020-10-09 15:04:53,52.391160373,9.698779117,53.01
2907,2020-10-09 15:04:54,52.39117018,9.698779369,53.01
2908,2020-10-09 15:04:58,52.391205132,9.698812477,53.01
2909,2020-10-09 15:05:00,52.391225919,9.698822368,53.49
2910,2020-10-09 15:05:03,52.391263051,9.698824966,53.49
2911,2020-10-09 15:05:06,52.391294818,9.698830247,53.49
2912,2020-10-09 15:05:08,52.391316192,9.698829744,53.49
2913,2020-10-09 15:05:13,52.391369669,9.698853297,53.97
2914,2020-10-09 15:05:15,52.391393306,9.698851202,53.97
2915,2020-10-09 15:05:16,52.391403867,9.698855979,53.97
2916,2020-10-09 15:05:19,52.391429013,9.698885484,53.97
2917,2020-10-09 15:05:21,52.391448626,9.69889638,53.97
2918,2020-10-09 15:05:22,52.391460277,9.698898895,53.97
2919,2020-10-09 15:05:24,52.391487518,9.698899565,53.97
2920,2020-10-09 15:05:25,52.391500175,9.698903421,53.97
2921,2020-10-09 15:05:30,52.391567398,9.698903421,53.97
2922,2020-10-09 15:05:31,52.391578462,9.698906522,54.45
2923,2020-10-09 15:05:47,52.391618611,9.69892161,53.97
2924,2020-10-09 15:05:48,52.39161903,9.698918425,53.97
2925,2020-10-09 15:05:49,52.391626407,9.698917335,53.97
2926,2020-10-09 15:05:51,52.391626658,9.698919598,54.45
2927,2020-10-09 15:05:53,52.391636968,9.698919598,53.97
2928,2020-10-09 15:05:55,52.391656833,9.698926052,53.97
2929,2020-10-09 15:05:57,52.391677955,9.698928734,53.97
2930,2020-10-09 15:06:00,52.391702598,9.698935356,53.97
2931,2020-10-09 15:06:03,52.391708801,9.698939296,53.97
2932,2020-10-09 15:06:05,52.391708801,9.698943235,53.97
2933,2020-10-09 15:06:08,52.391712824,9.698949102,53.97
2934,2020-10-09 15:06:11,52.391711399,9.698954718,53.97
2935,2020-10-09 15:06:12,52.391714081,9.69895564,53.97
2936,2020-10-09 15:06:15,52.391748195,9.698948097,53.97
2937,2020-10-09 15:06:16,52.391760852,9.698948013,53.97
2938,2020-10-09 15:06:17,52.391770994,9.698950946,53.97
2939,2020-10-09 15:06:21,52.391809635,9.698973494,53.97
2940,2020-10-09 15:06:26,52.39185364,9.69901138,54.45
2941,2020-10-09 15:06:27,52.391864872,9.699012721,54.45
2942,2020-10-09 15:06:28,52.391876522,9.699018337,54.45
2943,2020-10-09 15:06:29,52.391886497,9.699026216,54.45
2944,2020-10-09 15:06:31,52.391909296,9.699038621,54.45
2945,2020-10-09 15:06:34,52.391934358,9.699057313,54.93
2946,2020-10-09 15:06:35,52.39194341,9.699058319,54.93
2947,2020-10-09 15:06:43,52.392033264,9.699088577,54.93
2948,2020-10-09 15:06:44,52.392042317,9.69908908,54.93
2949,2020-10-09 15:06:45,52.392050698,9.699093187,55.41
2950,2020-10-09 15:06:46,52.392060757,9.699101821,55.41
2951,2020-10-09 15:06:48,52.392081041,9.699104335,55.41
2952,2020-10-09 15:06:51,52.39210627,9.699118333,55.41
2953,2020-10-09 15:06:55,52.39214927,9.699150184,55.41
2954,2020-10-09 15:07:00,52.392193526,9.699199135,55.41
2955,2020-10-09 15:07:03,52.39221775,9.699235009,55.41
2956,2020-10-09 15:07:04,52.392224958,9.69924733,55.41
2957,2020-10-09 15:07:08,52.392249517,9.699303154,55.41
2958,2020-10-09 15:07:09,52.392254379,9.699308351,55.41
2959,2020-10-09 15:07:10,52.392250439,9.69930944,55.41
2960,2020-10-09 15:07:13,52.39225111,9.699311033,55.41
2961,2020-10-09 15:07:17,52.392257396,9.69931405,55.41
2962,2020-10-09 15:07:20,52.392276088,9.699340789,55.41
2963,2020-10-09 15:07:21,52.392282374,9.699347913,55.41
2964,2020-10-09 15:07:22,52.392287906,9.699350931,55.41
2965,2020-10-09 15:07:24,52.392297629,9.699368198,55.89
2966,2020-10-09 15:07:25,52.392306263,9.699376831,55.41
2967,2020-10-09 15:07:26,52.392316153,9.699379932,55.89
2968,2020-10-09 15:07:27,52.392321685,9.699385213,55.89
2969,2020-10-09 15:07:28,52.392322523,9.69939217,55.89
2970,2020-10-09 15:07:29,52.392321518,9.699395774,55.89
2971,2020-10-09 15:07:30,52.392321015,9.699392505,55.89
2972,2020-10-09 15:10:40,52.392374156,9.699455118,56.86
2973,2020-10-09 15:10:42,52.392385807,9.699468529,56.86
2974,2020-10-09 15:10:43,52.392386394,9.699476576,56.86
2975,2020-10-09 15:10:44,52.392387986,9.699473055,56.86
2976,2020-10-09 15:10:45,52.392385388,9.699481102,56.86
2977,2020-10-09 15:10:46,52.392388908,9.699487221,56.86
2978,2020-10-09 15:10:50,52.39242537,9.699494429,56.86
2979,2020-10-09 15:10:52,52.392439367,9.699483952,56.86
2980,2020-10-09 15:10:53,52.392445402,9.699484371,56.86
2981,2020-10-09 15:10:56,52.392458478,9.699490992,56.86
2982,2020-10-09 15:10:57,52.392460909,9.699497614,56.86
2983,2020-10-09 15:10:59,52.39245588,9.699527202,56.86
2984,2020-10-09 15:11:03,52.392452359,9.699575231,56.86
2985,2020-10-09 15:11:04,52.392448252,9.69958487,57.34
2986,2020-10-09 15:11:07,52.392432829,9.699595934,57.34
2987,2020-10-09 15:11:08,52.392433165,9.699599035,57.34
2988,2020-10-09 15:11:09,52.392428555,9.699601885,56.86
2989,2020-10-09 15:11:12,52.392428135,9.699597945,57.34
2990,2020-10-09 15:11:13,52.392431991,9.699600209,57.34
2991,2020-10-09 15:11:33,52.392414725,9.699842949,56.86
2992,2020-10-09 15:11:36,52.392406007,9.699879494,57.34
2993,2020-10-09 15:11:37,52.392405253,9.699894246,56.86
2994,2020-10-09 15:11:38,52.392402655,9.699907741,57.34
2995,2020-10-09 15:11:40,52.392402152,9.699931964,57.34
2996,2020-10-09 15:12:10,52.392397793,9.700043192,57.34
2997,2020-10-09 15:37:25,52.392302826,9.700615006,59.74
2998,2020-10-09 15:37:26,52.39230291,9.700590279,59.74
2999,2020-10-09 15:37:28,52.392307436,9.70055541,59.74
3000,2020-10-09 15:37:29,52.392305508,9.700541245,59.74
3001,2020-10-09 15:37:30,52.392307604,9.700524649,59.74
3002,2020-10-09 15:37:31,52.392315315,9.700507214,59.74
3003,2020-10-09 15:37:34,52.392316069,9.700475615,59.74
3004,2020-10-09 15:37:35,52.392316656,9.700468825,59.74
3005,2020-10-09 15:37:39,52.3923299,9.700436303,59.74
3006,2020-10-09 15:37:41,52.392330989,9.700422473,59.74
3007,2020-10-09 15:37:43,52.392337695,9.700400764,59.74
3008,2020-10-09 15:37:45,52.392348005,9.700383246,59.74
3009,2020-10-09 15:37:49,52.392354291,9.70034427,59.74
3010,2020-10-09 15:37:52,52.392352866,9.700304456,59.74
3011,2020-10-09 15:37:53,52.392350603,9.700290877,59.74
3012,2020-10-09 15:37:55,52.392355045,9.70027118,59.74
3013,2020-10-09 15:37:59,52.39235647,9.700228432,59.74
3014,2020-10-09 15:38:00,52.392359823,9.700221308,59.74
3015,2020-10-09 15:38:05,52.392358817,9.700174369,59.74
3016,2020-10-09 15:38:08,52.392364265,9.700145535,59.74
3017,2020-10-09 15:38:10,52.392363511,9.700132627,59.74
3018,2020-10-09 15:38:15,52.392371893,9.700080575,59.74
3019,2020-10-09 15:38:35,52.392335851,9.700044198,59.74
3020,2020-10-09 15:38:37,52.392329983,9.700040342,59.74
3021,2020-10-09 15:38:39,52.392334091,9.700020645,59.74
3022,2020-10-09 15:38:40,52.392331827,9.700012682,59.74
3023,2020-10-09 15:38:41,52.392328894,9.700010251,59.74
3024,2020-10-09 15:38:44,52.392337024,9.700023243,59.74
3025,2020-10-09 15:38:46,52.39233342,9.700017208,59.74
3026,2020-10-09 15:38:47,52.392329564,9.700015197,59.74
3027,2020-10-09 15:38:48,52.392324787,9.700016705,59.74
3028,2020-10-09 15:38:49,52.392322775,9.700020645,59.74
3029,2020-10-09 15:38:50,52.392319003,9.700022405,59.74
3030,2020-10-09 15:38:51,52.392319003,9.700030787,59.74
3031,2020-10-09 15:38:52,52.392317243,9.700030871,59.74
3032,2020-10-09 15:38:53,52.392319422,9.700031457,59.74
3033,2020-10-09 15:38:54,52.392319003,9.700026596,59.74
3034,2020-10-09 15:38:55,52.392313639,9.700019639,59.74
3035,2020-10-09 15:38:57,52.392303329,9.700022237,59.74
3036,2020-10-09 15:38:59,52.392300982,9.700032128,59.74
3037,2020-10-09 15:39:00,52.392300814,9.700037325,59.74
3038,2020-10-09 15:39:01,52.392302491,9.70004118,59.74
3039,2020-10-09 15:39:04,52.392297126,9.700051406,59.74
3040,2020-10-09 15:39:06,52.392298467,9.700062051,59.74
3041,2020-10-09 15:39:10,52.392289164,9.700051742,59.74
3042,2020-10-09 15:39:12,52.392282877,9.700056855,59.74
3043,2020-10-09 15:39:15,52.392291175,9.700038331,59.74
3044,2020-10-09 15:39:17,52.392288409,9.700021399,59.74
3045,2020-10-09 15:39:19,52.392278686,9.700007569,59.74
3046,2020-10-09 15:39:20,52.392271226,9.700002791,59.74
3047,2020-10-09 15:39:22,52.392257815,9.7000043,59.74
3048,2020-10-09 15:39:25,52.392235017,9.699998097,59.74
3049,2020-10-09 15:39:28,52.392218504,9.699980579,59.74
3050,2020-10-09 15:39:30,52.392203584,9.699971695,59.74
3051,2020-10-09 15:39:32,52.392190006,9.699976304,59.74
3052,2020-10-09 15:39:36,52.392167207,9.69997027,59.74
3053,2020-10-09 15:39:38,52.392163184,9.69997203,59.26
3054,2020-10-09 15:39:42,52.392145498,9.699955937,59.74
3055,2020-10-09 15:39:44,52.392133931,9.699953254,59.74
3056,2020-10-09 15:39:48,52.392106354,9.699939927,59.74
3057,2020-10-09 15:39:50,52.392096464,9.699933305,59.74
3058,2020-10-09 15:39:51,52.39209353,9.699929031,59.74
3059,2020-10-09 15:39:52,52.392090596,9.699930036,59.74
3060,2020-10-09 15:39:53,52.392097721,9.699928528,59.74
3061,2020-10-09 15:39:55,52.392098643,9.699933724,59.74
3062,2020-10-09 15:39:58,52.392100906,9.69993188,59.74
3063,2020-10-09 15:40:00,52.392093698,9.699941939,59.74
3064,2020-10-09 15:40:01,52.392091015,9.699951243,59.74
3065,2020-10-09 15:40:03,52.392089339,9.69997773,59.74
3066,2020-10-09 15:40:07,52.392093781,9.700028608,59.74
3067,2020-10-09 15:40:09,52.392093027,9.700050568,59.74
3068,2020-10-09 15:40:13,52.392100654,9.700084766,59.74
3069,2020-10-09 15:40:14,52.392103672,9.700089209,59.74
3070,2020-10-09 15:40:15,52.392107779,9.700089125,59.26
3071,2020-10-09 15:40:16,52.3921056,9.70008703,59.74
3072,2020-10-09 15:40:17,52.39209923,9.700091472,59.74
3073,2020-10-09 15:40:18,52.392094871,9.70010086,59.74
3074,2020-10-09 15:40:21,52.392089255,9.700128436,59.26
3075,2020-10-09 15:40:23,52.392087663,9.700146541,59.26
3076,2020-10-09 15:40:24,52.392088165,9.700157102,59.26
3077,2020-10-09 15:40:26,52.392085819,9.700172944,59.74
3078,2020-10-09 15:40:28,52.392082801,9.700182667,59.26
3079,2020-10-09 15:40:30,52.392081292,9.700199682,59.26
3080,2020-10-09 15:40:33,52.392080286,9.700232707,59.74
3081,2020-10-09 15:40:35,52.392078191,9.700251818,59.74
3082,2020-10-09 15:40:38,52.39207794,9.700279143,59.26
3083,2020-10-09 15:40:41,52.392074335,9.700305797,59.74
3084,2020-10-09 15:40:42,52.392074587,9.700313592,59.74
3085,2020-10-09 15:40:44,52.392077604,9.70032122,59.74
3086,2020-10-09 15:40:46,52.392082298,9.700320633,59.74
3087,2020-10-09 15:40:48,52.392087746,9.700325998,59.26
3088,2020-10-09 15:42:36,52.392096045,9.700216111,59.74
3089,2020-10-09 15:42:37,52.392098224,9.70020555,59.26
3090,2020-10-09 15:42:39,52.392108366,9.70021829,59.26
3091,2020-10-09 15:42:43,52.392145833,9.700236311,59.26
3092,2020-10-09 15:42:44,52.39215564,9.700238155,59.26
3093,2020-10-09 15:42:45,52.392163435,9.70023321,59.74
3094,2020-10-09 15:42:46,52.392167877,9.70021938,59.74
3095,2020-10-09 15:42:48,52.392171901,9.700185349,59.74
3096,2020-10-09 15:42:50,52.392170811,9.700149391,59.74
3097,2020-10-09 15:42:51,52.392172655,9.700134639,59.74
3098,2020-10-09 15:42:52,52.392178439,9.700124832,59.26
3099,2020-10-09 15:42:53,52.392187156,9.700120473,59.74
3100,2020-10-09 15:42:54,52.392195705,9.700112846,59.26
3101,2020-10-09 15:42:55,52.392200399,9.700098597,59.74
3102,2020-10-09 15:42:57,52.392205931,9.700062471,59.26
3103,2020-10-09 15:43:01,52.392206015,9.700002037,59.26
3104,2020-10-09 15:43:02,52.3922092,9.699988291,59.26
3105,2020-10-09 15:43:05,52.392227557,9.69996348,59.26
3106,2020-10-09 15:43:06,52.392232837,9.699959206,59.74
3107,2020-10-09 15:43:07,52.392241722,9.699962139,59.26
3108,2020-10-09 15:43:11,52.392278099,9.70000078,59.74
3109,2020-10-09 15:43:12,52.392288409,9.70000891,59.74
3110,2020-10-09 15:43:13,52.392297797,9.700012012,59.26
3111,2020-10-09 15:43:21,52.392383125,9.700011425,59.74
3112,2020-10-09 15:43:27,52.392395446,9.699908495,59.74
3113,2020-10-09 15:43:28,52.392397961,9.699891061,59.74
3114,2020-10-09 15:43:29,52.392402906,9.699872956,59.26
3115,2020-10-09 15:43:32,52.392413383,9.69982191,59.26
3116,2020-10-09 15:43:36,52.392422603,9.699764494,59.74
3117,2020-10-09 15:43:37,52.392425453,9.699746305,59.74
3118,2020-10-09 15:43:49,52.392451353,9.699552935,59.26
3119,2020-10-09 15:43:51,52.39245303,9.699519575,59.26
