qtr,property_type,median_pice,sales,suburb,postcode,state
30/09/2014,house,520967,8,WARRIMOO,2774,NSW
31/12/2014,house,539390,4,WARRIMOO,2774,NSW
31/03/2015,house,555946,8,WARRIMOO,2774,NSW
30/06/2015,house,577393,5,WARRIMOO,2774,NSW
30/09/2015,house,603093,8,WARRIMOO,2774,NSW
31/12/2015,house,612296,14,WARRIMOO,2774,NSW
31/03/2016,house,620851,3,WARRIMOO,2774,NSW
30/06/2016,house,630283,13,WARRIMOO,2774,NSW
30/09/2016,house,642789,8,WARRIMOO,2774,NSW
31/12/2016,house,659607,7,WARRIMOO,2774,NSW
31/03/2017,house,674466,6,WARRIMOO,2774,NSW
30/06/2017,house,693137,10,WARRIMOO,2774,NSW
30/09/2017,house,702220,3,WARRIMOO,2774,NSW
31/12/2017,house,701783,9,WARRIMOO,2774,NSW
31/03/2018,house,698789,4,WARRIMOO,2774,NSW
30/06/2018,house,711143,5,WARRIMOO,2774,NSW
30/09/2018,house,698903,8,WARRIMOO,2774,NSW
31/12/2018,house,698502,3,WARRIMOO,2774,NSW
31/03/2019,house,708099,2,WARRIMOO,2774,NSW
30/06/2019,house,707431,4,WARRIMOO,2774,NSW
30/09/2019,house,706763,3,WARRIMOO,2774,NSW
31/12/2019,house,706096,7,WARRIMOO,2774,NSW
31/03/2020,house,699470,3,WARRIMOO,2774,NSW
30/06/2008,house,291387,1,WARWICK FARM,2170,NSW
30/09/2008,house,291387,1,WARWICK FARM,2170,NSW
31/12/2008,house,291387,1,WARWICK FARM,2170,NSW
31/03/2009,house,291387,4,WARWICK FARM,2170,NSW
30/06/2009,house,291387,1,WARWICK FARM,2170,NSW
30/09/2009,house,291387,2,WARWICK FARM,2170,NSW
31/12/2009,house,291387,2,WARWICK FARM,2170,NSW
31/03/2010,house,308070,2,WARWICK FARM,2170,NSW
30/06/2010,house,302832,1,WARWICK FARM,2170,NSW
30/09/2010,house,311724,1,WARWICK FARM,2170,NSW
31/12/2010,house,320617,1,WARWICK FARM,2170,NSW
31/03/2011,house,329510,1,WARWICK FARM,2170,NSW
30/06/2011,house,338402,1,WARWICK FARM,2170,NSW
30/09/2011,house,347295,1,WARWICK FARM,2170,NSW
31/12/2011,house,356187,4,WARWICK FARM,2170,NSW
31/03/2012,house,365080,1,WARWICK FARM,2170,NSW
30/06/2012,house,373973,4,WARWICK FARM,2170,NSW
30/09/2012,house,382865,2,WARWICK FARM,2170,NSW
31/12/2012,house,391758,2,WARWICK FARM,2170,NSW
31/03/2013,house,400651,2,WARWICK FARM,2170,NSW
30/06/2013,house,425530,4,WARWICK FARM,2170,NSW
30/09/2013,house,403307,5,WARWICK FARM,2170,NSW
31/12/2013,house,409050,2,WARWICK FARM,2170,NSW
31/03/2014,house,428578,4,WARWICK FARM,2170,NSW
30/06/2014,house,447950,4,WARWICK FARM,2170,NSW
30/09/2014,house,476583,3,WARWICK FARM,2170,NSW
31/12/2014,house,499850,2,WARWICK FARM,2170,NSW
31/03/2015,house,506687,3,WARWICK FARM,2170,NSW
30/06/2015,house,497535,1,WARWICK FARM,2170,NSW
30/09/2015,house,533881,3,WARWICK FARM,2170,NSW
31/12/2015,house,543495,1,WARWICK FARM,2170,NSW
31/03/2016,house,561924,2,WARWICK FARM,2170,NSW
30/06/2016,house,609730,2,WARWICK FARM,2170,NSW
30/09/2016,house,588454,3,WARWICK FARM,2170,NSW
31/12/2016,house,600132,3,WARWICK FARM,2170,NSW
31/03/2017,house,600354,1,WARWICK FARM,2170,NSW
30/06/2017,house,600576,4,WARWICK FARM,2170,NSW
30/09/2017,house,600799,1,WARWICK FARM,2170,NSW
31/12/2017,house,601021,4,WARWICK FARM,2170,NSW
31/03/2018,house,601243,1,WARWICK FARM,2170,NSW
30/06/2018,house,601465,3,WARWICK FARM,2170,NSW
30/09/2018,house,601687,1,WARWICK FARM,2170,NSW
31/12/2018,house,601909,1,WARWICK FARM,2170,NSW
31/03/2019,house,602131,1,WARWICK FARM,2170,NSW
30/06/2019,house,602354,1,WARWICK FARM,2170,NSW
30/09/2019,house,602576,2,WARWICK FARM,2170,NSW
31/12/2019,house,602798,3,WARWICK FARM,2170,NSW
31/03/2020,house,603020,2,WARWICK FARM,2170,NSW
31/03/2008,house,290229,2,WATANOBBI,2259,NSW
30/06/2008,house,290229,4,WATANOBBI,2259,NSW
30/09/2008,house,290229,2,WATANOBBI,2259,NSW
31/12/2008,house,290229,8,WATANOBBI,2259,NSW
31/03/2009,house,290229,5,WATANOBBI,2259,NSW
30/06/2009,house,290229,17,WATANOBBI,2259,NSW
30/09/2009,house,290229,7,WATANOBBI,2259,NSW
31/12/2009,house,294715,8,WATANOBBI,2259,NSW
31/03/2010,house,294822,5,WATANOBBI,2259,NSW
30/06/2010,house,296527,10,WATANOBBI,2259,NSW
30/09/2010,house,296142,9,WATANOBBI,2259,NSW
31/12/2010,house,295820,9,WATANOBBI,2259,NSW
31/03/2011,house,298174,11,WATANOBBI,2259,NSW
30/06/2011,house,299145,14,WATANOBBI,2259,NSW
30/09/2011,house,299369,9,WATANOBBI,2259,NSW
31/12/2011,house,301145,17,WATANOBBI,2259,NSW
31/03/2012,house,304752,18,WATANOBBI,2259,NSW
30/06/2012,house,307487,8,WATANOBBI,2259,NSW
30/09/2012,house,313373,17,WATANOBBI,2259,NSW
31/12/2012,house,315353,15,WATANOBBI,2259,NSW
31/03/2013,house,315376,11,WATANOBBI,2259,NSW
30/06/2013,house,317535,18,WATANOBBI,2259,NSW
30/09/2013,house,319261,14,WATANOBBI,2259,NSW
31/12/2013,house,326643,18,WATANOBBI,2259,NSW
31/03/2014,house,333781,15,WATANOBBI,2259,NSW
30/06/2014,house,344093,20,WATANOBBI,2259,NSW
30/09/2014,house,355068,19,WATANOBBI,2259,NSW
31/12/2014,house,365496,13,WATANOBBI,2259,NSW
31/03/2015,house,378363,16,WATANOBBI,2259,NSW
30/06/2015,house,391208,17,WATANOBBI,2259,NSW
30/09/2015,house,404757,25,WATANOBBI,2259,NSW
31/12/2015,house,418656,9,WATANOBBI,2259,NSW
31/03/2016,house,432586,16,WATANOBBI,2259,NSW
30/06/2016,house,445104,12,WATANOBBI,2259,NSW
30/09/2016,house,455557,19,WATANOBBI,2259,NSW
31/12/2016,house,466541,14,WATANOBBI,2259,NSW
31/03/2017,house,477721,14,WATANOBBI,2259,NSW
30/06/2017,house,486846,13,WATANOBBI,2259,NSW
30/09/2017,house,495206,22,WATANOBBI,2259,NSW
31/12/2017,house,500938,16,WATANOBBI,2259,NSW
31/03/2018,house,503531,13,WATANOBBI,2259,NSW
30/06/2018,house,504805,11,WATANOBBI,2259,NSW
30/09/2018,house,508027,10,WATANOBBI,2259,NSW
31/12/2018,house,509619,6,WATANOBBI,2259,NSW
31/03/2019,house,507152,7,WATANOBBI,2259,NSW
30/06/2019,house,508055,5,WATANOBBI,2259,NSW
30/09/2019,house,506485,10,WATANOBBI,2259,NSW
31/12/2019,house,503660,10,WATANOBBI,2259,NSW
31/03/2020,house,506808,10,WATANOBBI,2259,NSW
31/03/2008,house,443538,3,WATTLE GROVE,2173,NSW
30/06/2008,house,443538,9,WATTLE GROVE,2173,NSW
30/09/2008,house,443538,13,WATTLE GROVE,2173,NSW
31/12/2008,house,443538,23,WATTLE GROVE,2173,NSW
31/03/2009,house,445415,31,WATTLE GROVE,2173,NSW
30/06/2009,house,448579,37,WATTLE GROVE,2173,NSW
30/09/2009,house,457469,33,WATTLE GROVE,2173,NSW
31/12/2009,house,462365,18,WATTLE GROVE,2173,NSW
31/03/2010,house,474566,22,WATTLE GROVE,2173,NSW
30/06/2010,house,481586,25,WATTLE GROVE,2173,NSW
30/09/2010,house,485350,21,WATTLE GROVE,2173,NSW
31/12/2010,house,490680,28,WATTLE GROVE,2173,NSW
31/03/2011,house,493718,20,WATTLE GROVE,2173,NSW
30/06/2011,house,495701,26,WATTLE GROVE,2173,NSW
30/09/2011,house,500001,30,WATTLE GROVE,2173,NSW
31/12/2011,house,505664,37,WATTLE GROVE,2173,NSW
31/03/2012,house,507656,19,WATTLE GROVE,2173,NSW
30/06/2012,house,514681,27,WATTLE GROVE,2173,NSW
30/09/2012,house,519524,26,WATTLE GROVE,2173,NSW
31/12/2012,house,523905,14,WATTLE GROVE,2173,NSW
31/03/2013,house,535479,27,WATTLE GROVE,2173,NSW
30/06/2013,house,542316,21,WATTLE GROVE,2173,NSW
30/09/2013,house,554850,20,WATTLE GROVE,2173,NSW
31/12/2013,house,569740,31,WATTLE GROVE,2173,NSW
31/03/2014,house,578296,16,WATTLE GROVE,2173,NSW
30/06/2014,house,601111,22,WATTLE GROVE,2173,NSW
30/09/2014,house,625143,25,WATTLE GROVE,2173,NSW
31/12/2014,house,649061,26,WATTLE GROVE,2173,NSW
31/03/2015,house,681443,30,WATTLE GROVE,2173,NSW
30/06/2015,house,708606,24,WATTLE GROVE,2173,NSW
30/09/2015,house,735435,23,WATTLE GROVE,2173,NSW
31/12/2015,house,761589,22,WATTLE GROVE,2173,NSW
31/03/2016,house,784356,23,WATTLE GROVE,2173,NSW
30/06/2016,house,803567,14,WATTLE GROVE,2173,NSW
30/09/2016,house,818689,23,WATTLE GROVE,2173,NSW
31/12/2016,house,829509,22,WATTLE GROVE,2173,NSW
31/03/2017,house,833818,19,WATTLE GROVE,2173,NSW
30/06/2017,house,839634,13,WATTLE GROVE,2173,NSW
30/09/2017,house,843213,21,WATTLE GROVE,2173,NSW
31/12/2017,house,847762,15,WATTLE GROVE,2173,NSW
31/03/2018,house,852134,15,WATTLE GROVE,2173,NSW
30/06/2018,house,854812,10,WATTLE GROVE,2173,NSW
30/09/2018,house,856576,12,WATTLE GROVE,2173,NSW
31/12/2018,house,857152,9,WATTLE GROVE,2173,NSW
31/03/2019,house,858660,3,WATTLE GROVE,2173,NSW
30/06/2019,house,859992,5,WATTLE GROVE,2173,NSW
30/09/2019,house,859182,10,WATTLE GROVE,2173,NSW
31/12/2019,house,865383,9,WATTLE GROVE,2173,NSW
31/03/2020,house,871886,5,WATTLE GROVE,2173,NSW
31/03/2008,house,312064,2,WAUCHOPE,2446,NSW
30/06/2008,house,312064,2,WAUCHOPE,2446,NSW
30/09/2008,house,312064,2,WAUCHOPE,2446,NSW
31/12/2008,house,312064,2,WAUCHOPE,2446,NSW
31/03/2009,house,312064,9,WAUCHOPE,2446,NSW
30/06/2009,house,312064,6,WAUCHOPE,2446,NSW
30/09/2009,house,312064,11,WAUCHOPE,2446,NSW
31/12/2009,house,313886,4,WAUCHOPE,2446,NSW
31/03/2010,house,316746,11,WAUCHOPE,2446,NSW
30/06/2010,house,318629,7,WAUCHOPE,2446,NSW
30/09/2010,house,323788,8,WAUCHOPE,2446,NSW
31/12/2010,house,325225,8,WAUCHOPE,2446,NSW
31/03/2011,house,325842,14,WAUCHOPE,2446,NSW
30/06/2011,house,326338,13,WAUCHOPE,2446,NSW
30/09/2011,house,326024,11,WAUCHOPE,2446,NSW
31/12/2011,house,327364,15,WAUCHOPE,2446,NSW
31/03/2012,house,329042,15,WAUCHOPE,2446,NSW
30/06/2012,house,331480,18,WAUCHOPE,2446,NSW
30/09/2012,house,331438,10,WAUCHOPE,2446,NSW
31/12/2012,house,331886,9,WAUCHOPE,2446,NSW
31/03/2013,house,336988,9,WAUCHOPE,2446,NSW
30/06/2013,house,339669,13,WAUCHOPE,2446,NSW
30/09/2013,house,340396,25,WAUCHOPE,2446,NSW
31/12/2013,house,343172,25,WAUCHOPE,2446,NSW
31/03/2014,house,343470,24,WAUCHOPE,2446,NSW
30/06/2014,house,342354,35,WAUCHOPE,2446,NSW
30/09/2014,house,347206,28,WAUCHOPE,2446,NSW
31/12/2014,house,354282,28,WAUCHOPE,2446,NSW
31/03/2015,house,359321,22,WAUCHOPE,2446,NSW
30/06/2015,house,370919,37,WAUCHOPE,2446,NSW
30/09/2015,house,380654,41,WAUCHOPE,2446,NSW
31/12/2015,house,386596,25,WAUCHOPE,2446,NSW
31/03/2016,house,395224,26,WAUCHOPE,2446,NSW
30/06/2016,house,400283,28,WAUCHOPE,2446,NSW
30/09/2016,house,405384,25,WAUCHOPE,2446,NSW
31/12/2016,house,412294,26,WAUCHOPE,2446,NSW
31/03/2017,house,417689,24,WAUCHOPE,2446,NSW
30/06/2017,house,425368,22,WAUCHOPE,2446,NSW
30/09/2017,house,432051,26,WAUCHOPE,2446,NSW
31/12/2017,house,436390,36,WAUCHOPE,2446,NSW
31/03/2018,house,440040,34,WAUCHOPE,2446,NSW
30/06/2018,house,444454,34,WAUCHOPE,2446,NSW
30/09/2018,house,447584,28,WAUCHOPE,2446,NSW
31/12/2018,house,450269,25,WAUCHOPE,2446,NSW
31/03/2019,house,454538,21,WAUCHOPE,2446,NSW
30/06/2019,house,454950,17,WAUCHOPE,2446,NSW
30/09/2019,house,456384,30,WAUCHOPE,2446,NSW
31/12/2019,house,457158,28,WAUCHOPE,2446,NSW
31/03/2020,house,459016,30,WAUCHOPE,2446,NSW
30/06/2007,house,1298494,2,WAVERLEY,2024,NSW
30/09/2007,house,1298494,1,WAVERLEY,2024,NSW
31/12/2007,house,1298494,1,WAVERLEY,2024,NSW
31/03/2008,house,1298494,1,WAVERLEY,2024,NSW
30/06/2008,house,1298494,3,WAVERLEY,2024,NSW
30/09/2008,house,1298494,6,WAVERLEY,2024,NSW
31/12/2008,house,1256917,4,WAVERLEY,2024,NSW
31/03/2009,house,1258688,6,WAVERLEY,2024,NSW
30/06/2009,house,1357308,9,WAVERLEY,2024,NSW
30/09/2009,house,1308568,5,WAVERLEY,2024,NSW
31/12/2009,house,1367305,3,WAVERLEY,2024,NSW
31/03/2010,house,1388148,6,WAVERLEY,2024,NSW
30/06/2010,house,1440144,12,WAVERLEY,2024,NSW
30/09/2010,house,1480676,4,WAVERLEY,2024,NSW
31/12/2010,house,1538480,6,WAVERLEY,2024,NSW
31/03/2011,house,1555817,4,WAVERLEY,2024,NSW
30/06/2011,house,1613237,3,WAVERLEY,2024,NSW
30/09/2011,house,1714483,2,WAVERLEY,2024,NSW
31/12/2011,house,1734953,5,WAVERLEY,2024,NSW
31/03/2012,house,1733189,6,WAVERLEY,2024,NSW
30/06/2012,house,1679917,4,WAVERLEY,2024,NSW
30/09/2012,house,1633845,2,WAVERLEY,2024,NSW
31/12/2012,house,1607273,8,WAVERLEY,2024,NSW
31/03/2013,house,1670302,7,WAVERLEY,2024,NSW
30/06/2013,house,1644942,7,WAVERLEY,2024,NSW
30/09/2013,house,1621205,10,WAVERLEY,2024,NSW
31/12/2013,house,1613696,7,WAVERLEY,2024,NSW
31/03/2014,house,1638367,13,WAVERLEY,2024,NSW
30/06/2014,house,1699953,4,WAVERLEY,2024,NSW
30/09/2014,house,1824910,7,WAVERLEY,2024,NSW
31/12/2014,house,1875379,13,WAVERLEY,2024,NSW
31/03/2015,house,1919294,9,WAVERLEY,2024,NSW
30/06/2015,house,1944853,6,WAVERLEY,2024,NSW
30/09/2015,house,1976271,11,WAVERLEY,2024,NSW
31/12/2015,house,2142481,6,WAVERLEY,2024,NSW
31/03/2016,house,2175597,7,WAVERLEY,2024,NSW
30/06/2016,house,2269928,6,WAVERLEY,2024,NSW
30/09/2016,house,2305837,8,WAVERLEY,2024,NSW
31/12/2016,house,2260759,7,WAVERLEY,2024,NSW
31/03/2017,house,2302838,10,WAVERLEY,2024,NSW
30/06/2017,house,2326507,3,WAVERLEY,2024,NSW
30/09/2017,house,2359630,6,WAVERLEY,2024,NSW
31/12/2017,house,2358508,2,WAVERLEY,2024,NSW
31/03/2018,house,2393846,13,WAVERLEY,2024,NSW
30/06/2018,house,2414837,2,WAVERLEY,2024,NSW
30/09/2018,house,2516121,7,WAVERLEY,2024,NSW
31/12/2018,house,2553060,1,WAVERLEY,2024,NSW
31/03/2019,house,2589999,3,WAVERLEY,2024,NSW
30/06/2019,house,2626938,1,WAVERLEY,2024,NSW
30/09/2019,house,2663877,2,WAVERLEY,2024,NSW
31/12/2019,house,2700816,2,WAVERLEY,2024,NSW
31/03/2020,house,2718113,2,WAVERLEY,2024,NSW
31/03/2008,house,1375368,1,WAVERTON,2060,NSW
30/06/2008,house,1375368,2,WAVERTON,2060,NSW
30/09/2008,house,1375368,1,WAVERTON,2060,NSW
31/12/2008,house,1375368,1,WAVERTON,2060,NSW
31/03/2009,house,1478723,2,WAVERTON,2060,NSW
30/06/2009,house,1382690,1,WAVERTON,2060,NSW
30/09/2009,house,1581867,4,WAVERTON,2060,NSW
31/12/2009,house,1602551,2,WAVERTON,2060,NSW
31/03/2010,house,1665704,1,WAVERTON,2060,NSW
30/06/2010,house,1702465,1,WAVERTON,2060,NSW
30/09/2010,house,1745267,5,WAVERTON,2060,NSW
31/12/2010,house,1793197,1,WAVERTON,2060,NSW
31/03/2011,house,1841126,3,WAVERTON,2060,NSW
30/06/2011,house,1889055,2,WAVERTON,2060,NSW
30/09/2011,house,1936984,2,WAVERTON,2060,NSW
31/12/2011,house,1984913,1,WAVERTON,2060,NSW
31/03/2012,house,2098232,2,WAVERTON,2060,NSW
30/06/2012,house,2094223,2,WAVERTON,2060,NSW
30/09/2012,house,2185455,2,WAVERTON,2060,NSW
31/12/2012,house,2036299,2,WAVERTON,2060,NSW
31/03/2013,house,2102396,5,WAVERTON,2060,NSW
30/06/2013,house,2031866,4,WAVERTON,2060,NSW
30/09/2013,house,2151489,5,WAVERTON,2060,NSW
31/12/2013,house,2274208,3,WAVERTON,2060,NSW
31/03/2014,house,2285769,4,WAVERTON,2060,NSW
30/06/2014,house,2232545,4,WAVERTON,2060,NSW
30/09/2014,house,2199842,1,WAVERTON,2060,NSW
31/12/2014,house,2311616,5,WAVERTON,2060,NSW
31/03/2015,house,2302190,3,WAVERTON,2060,NSW
30/06/2015,house,2429096,3,WAVERTON,2060,NSW
30/09/2015,house,2461898,3,WAVERTON,2060,NSW
31/12/2015,house,2322341,3,WAVERTON,2060,NSW
31/03/2016,house,2403727,2,WAVERTON,2060,NSW
30/06/2016,house,2336845,2,WAVERTON,2060,NSW
30/09/2016,house,2522443,1,WAVERTON,2060,NSW
31/12/2016,house,2547794,1,WAVERTON,2060,NSW
31/03/2017,house,2573145,2,WAVERTON,2060,NSW
30/06/2017,house,2598496,4,WAVERTON,2060,NSW
30/09/2017,house,2623847,1,WAVERTON,2060,NSW
31/12/2017,house,2649198,2,WAVERTON,2060,NSW
31/03/2018,house,2772312,3,WAVERTON,2060,NSW
30/06/2018,house,2819177,1,WAVERTON,2060,NSW
30/09/2018,house,2866043,2,WAVERTON,2060,NSW
31/12/2018,house,2912908,1,WAVERTON,2060,NSW
31/03/2019,house,2959774,1,WAVERTON,2060,NSW
30/06/2019,house,3006639,1,WAVERTON,2060,NSW
30/09/2019,house,3053505,1,WAVERTON,2060,NSW
31/12/2019,house,3100370,1,WAVERTON,2060,NSW
31/03/2020,house,3147235,2,WAVERTON,2060,NSW
31/03/2008,house,183063,2,WELLINGTON,2820,NSW
30/06/2008,house,183063,2,WELLINGTON,2820,NSW
30/09/2008,house,183063,2,WELLINGTON,2820,NSW
31/12/2008,house,183063,2,WELLINGTON,2820,NSW
31/03/2009,house,183063,3,WELLINGTON,2820,NSW
30/06/2009,house,182297,4,WELLINGTON,2820,NSW
30/09/2009,house,182112,5,WELLINGTON,2820,NSW
31/12/2009,house,181827,11,WELLINGTON,2820,NSW
31/03/2010,house,181523,8,WELLINGTON,2820,NSW
30/06/2010,house,183735,6,WELLINGTON,2820,NSW
30/09/2010,house,186920,9,WELLINGTON,2820,NSW
31/12/2010,house,188787,6,WELLINGTON,2820,NSW
31/03/2011,house,191203,3,WELLINGTON,2820,NSW
30/06/2011,house,193855,3,WELLINGTON,2820,NSW
30/09/2011,house,195509,7,WELLINGTON,2820,NSW
31/12/2011,house,200718,13,WELLINGTON,2820,NSW
31/03/2012,house,203441,8,WELLINGTON,2820,NSW
30/06/2012,house,205625,9,WELLINGTON,2820,NSW
30/09/2012,house,187025,8,WELLINGTON,2820,NSW
31/12/2012,house,187606,11,WELLINGTON,2820,NSW
31/03/2013,house,188363,2,WELLINGTON,2820,NSW
30/06/2013,house,181938,9,WELLINGTON,2820,NSW
30/09/2013,house,187827,8,WELLINGTON,2820,NSW
31/12/2013,house,192323,11,WELLINGTON,2820,NSW
31/03/2014,house,187496,12,WELLINGTON,2820,NSW
30/06/2014,house,187975,9,WELLINGTON,2820,NSW
30/09/2014,house,192676,15,WELLINGTON,2820,NSW
31/12/2014,house,189809,6,WELLINGTON,2820,NSW
31/03/2015,house,200528,9,WELLINGTON,2820,NSW
30/06/2015,house,203771,11,WELLINGTON,2820,NSW
30/09/2015,house,205078,16,WELLINGTON,2820,NSW
31/12/2015,house,205511,14,WELLINGTON,2820,NSW
31/03/2016,house,207997,10,WELLINGTON,2820,NSW
30/06/2016,house,208813,9,WELLINGTON,2820,NSW
30/09/2016,house,210641,14,WELLINGTON,2820,NSW
31/12/2016,house,211786,7,WELLINGTON,2820,NSW
31/03/2017,house,211600,14,WELLINGTON,2820,NSW
30/06/2017,house,211361,21,WELLINGTON,2820,NSW
30/09/2017,house,214216,18,WELLINGTON,2820,NSW
31/12/2017,house,217250,24,WELLINGTON,2820,NSW
31/03/2018,house,222361,12,WELLINGTON,2820,NSW
30/06/2018,house,213849,16,WELLINGTON,2820,NSW
30/09/2018,house,214877,16,WELLINGTON,2820,NSW
31/12/2018,house,218338,10,WELLINGTON,2820,NSW
31/03/2019,house,214325,8,WELLINGTON,2820,NSW
30/06/2019,house,229808,5,WELLINGTON,2820,NSW
30/09/2019,house,229604,7,WELLINGTON,2820,NSW
31/12/2019,house,231301,3,WELLINGTON,2820,NSW
31/03/2020,house,231323,8,WELLINGTON,2820,NSW
30/09/2008,house,206258,1,WENTWORTH,2648,NSW
31/12/2008,house,206258,1,WENTWORTH,2648,NSW
31/03/2009,house,206258,1,WENTWORTH,2648,NSW
30/06/2009,house,206258,1,WENTWORTH,2648,NSW
30/09/2009,house,206258,1,WENTWORTH,2648,NSW
31/12/2009,house,206258,1,WENTWORTH,2648,NSW
31/03/2010,house,206258,1,WENTWORTH,2648,NSW
30/06/2010,house,206258,1,WENTWORTH,2648,NSW
30/09/2010,house,206258,1,WENTWORTH,2648,NSW
31/12/2010,house,206258,1,WENTWORTH,2648,NSW
31/03/2011,house,206258,1,WENTWORTH,2648,NSW
30/06/2011,house,206258,1,WENTWORTH,2648,NSW
30/09/2011,house,206258,3,WENTWORTH,2648,NSW
31/12/2011,house,206258,6,WENTWORTH,2648,NSW
31/03/2012,house,205744,5,WENTWORTH,2648,NSW
30/06/2012,house,214681,1,WENTWORTH,2648,NSW
30/09/2012,house,189833,4,WENTWORTH,2648,NSW
31/12/2012,house,202097,4,WENTWORTH,2648,NSW
31/03/2013,house,209505,4,WENTWORTH,2648,NSW
30/06/2013,house,184084,3,WENTWORTH,2648,NSW
30/09/2013,house,213035,5,WENTWORTH,2648,NSW
31/12/2013,house,220507,3,WENTWORTH,2648,NSW
31/03/2014,house,221595,5,WENTWORTH,2648,NSW
30/06/2014,house,221929,5,WENTWORTH,2648,NSW
30/09/2014,house,224440,1,WENTWORTH,2648,NSW
31/12/2014,house,219373,8,WENTWORTH,2648,NSW
31/03/2015,house,217328,4,WENTWORTH,2648,NSW
30/06/2015,house,218386,6,WENTWORTH,2648,NSW
30/09/2015,house,203375,5,WENTWORTH,2648,NSW
31/12/2015,house,191652,3,WENTWORTH,2648,NSW
31/03/2016,house,188557,5,WENTWORTH,2648,NSW
30/06/2016,house,201540,4,WENTWORTH,2648,NSW
30/09/2016,house,213330,2,WENTWORTH,2648,NSW
31/12/2016,house,212414,6,WENTWORTH,2648,NSW
31/03/2017,house,216203,6,WENTWORTH,2648,NSW
30/06/2017,house,190620,6,WENTWORTH,2648,NSW
30/09/2017,house,182160,4,WENTWORTH,2648,NSW
31/12/2017,house,183374,5,WENTWORTH,2648,NSW
31/03/2018,house,193932,2,WENTWORTH,2648,NSW
30/06/2018,house,230192,7,WENTWORTH,2648,NSW
30/09/2018,house,246516,6,WENTWORTH,2648,NSW
31/12/2018,house,258225,3,WENTWORTH,2648,NSW
31/03/2019,house,283290,2,WENTWORTH,2648,NSW
30/06/2019,house,255425,2,WENTWORTH,2648,NSW
30/09/2019,house,256146,1,WENTWORTH,2648,NSW
31/12/2019,house,262334,5,WENTWORTH,2648,NSW
31/03/2020,house,262334,1,WENTWORTH,2648,NSW
31/03/2008,house,383602,6,WENTWORTH FALLS,2782,NSW
30/06/2008,house,383602,6,WENTWORTH FALLS,2782,NSW
30/09/2008,house,383602,12,WENTWORTH FALLS,2782,NSW
31/12/2008,house,383602,17,WENTWORTH FALLS,2782,NSW
31/03/2009,house,383602,30,WENTWORTH FALLS,2782,NSW
30/06/2009,house,388356,13,WENTWORTH FALLS,2782,NSW
30/09/2009,house,387100,44,WENTWORTH FALLS,2782,NSW
31/12/2009,house,383439,26,WENTWORTH FALLS,2782,NSW
31/03/2010,house,395675,28,WENTWORTH FALLS,2782,NSW
30/06/2010,house,402447,23,WENTWORTH FALLS,2782,NSW
30/09/2010,house,411110,12,WENTWORTH FALLS,2782,NSW
31/12/2010,house,424286,16,WENTWORTH FALLS,2782,NSW
31/03/2011,house,431435,21,WENTWORTH FALLS,2782,NSW
30/06/2011,house,433981,36,WENTWORTH FALLS,2782,NSW
30/09/2011,house,435366,24,WENTWORTH FALLS,2782,NSW
31/12/2011,house,430552,30,WENTWORTH FALLS,2782,NSW
31/03/2012,house,431603,18,WENTWORTH FALLS,2782,NSW
30/06/2012,house,434364,20,WENTWORTH FALLS,2782,NSW
30/09/2012,house,436514,25,WENTWORTH FALLS,2782,NSW
31/12/2012,house,450544,24,WENTWORTH FALLS,2782,NSW
31/03/2013,house,458169,23,WENTWORTH FALLS,2782,NSW
30/06/2013,house,457923,29,WENTWORTH FALLS,2782,NSW
30/09/2013,house,460088,37,WENTWORTH FALLS,2782,NSW
31/12/2013,house,467036,32,WENTWORTH FALLS,2782,NSW
31/03/2014,house,470769,31,WENTWORTH FALLS,2782,NSW
30/06/2014,house,485718,30,WENTWORTH FALLS,2782,NSW
30/09/2014,house,500257,35,WENTWORTH FALLS,2782,NSW
31/12/2014,house,512496,37,WENTWORTH FALLS,2782,NSW
31/03/2015,house,526043,27,WENTWORTH FALLS,2782,NSW
30/06/2015,house,537422,31,WENTWORTH FALLS,2782,NSW
30/09/2015,house,550497,38,WENTWORTH FALLS,2782,NSW
31/12/2015,house,559550,32,WENTWORTH FALLS,2782,NSW
31/03/2016,house,576374,20,WENTWORTH FALLS,2782,NSW
30/06/2016,house,594806,18,WENTWORTH FALLS,2782,NSW
30/09/2016,house,613726,34,WENTWORTH FALLS,2782,NSW
31/12/2016,house,630301,22,WENTWORTH FALLS,2782,NSW
31/03/2017,house,645907,32,WENTWORTH FALLS,2782,NSW
30/06/2017,house,660306,32,WENTWORTH FALLS,2782,NSW
30/09/2017,house,673352,26,WENTWORTH FALLS,2782,NSW
31/12/2017,house,684392,29,WENTWORTH FALLS,2782,NSW
31/03/2018,house,688038,22,WENTWORTH FALLS,2782,NSW
30/06/2018,house,696676,27,WENTWORTH FALLS,2782,NSW
30/09/2018,house,709048,20,WENTWORTH FALLS,2782,NSW
31/12/2018,house,719860,14,WENTWORTH FALLS,2782,NSW
31/03/2019,house,727179,11,WENTWORTH FALLS,2782,NSW
30/06/2019,house,727584,17,WENTWORTH FALLS,2782,NSW
30/09/2019,house,719140,25,WENTWORTH FALLS,2782,NSW
31/12/2019,house,720648,30,WENTWORTH FALLS,2782,NSW
31/03/2020,house,719421,27,WENTWORTH FALLS,2782,NSW
31/03/2008,house,465971,4,WENTWORTHVILLE,2145,NSW
30/06/2008,house,466799,10,WENTWORTHVILLE,2145,NSW
