	DATE	USD3MTD156N
2191	1994-05-27	4.62500
2192	1994-05-30	.
2193	1994-05-31	4.62500
2194	1994-06-01	4.62500
2195	1994-06-02	4.62500
2196	1994-06-03	4.62500
2197	1994-06-06	4.56250
2198	1994-06-07	4.56250
2199	1994-06-08	4.56250
2200	1994-06-09	4.56250
2201	1994-06-10	4.56250
2202	1994-06-13	4.56250
2203	1994-06-14	4.62500
2204	1994-06-15	4.56250
2205	1994-06-16	4.56250
2206	1994-06-17	4.56250
2207	1994-06-20	4.56250
2208	1994-06-21	4.62500
2209	1994-06-22	4.68750
2210	1994-06-23	4.62500
2211	1994-06-24	4.68750
2212	1994-06-27	4.75000
2213	1994-06-28	4.76563
2214	1994-06-29	4.87500
2215	1994-06-30	4.87500
2216	1994-07-01	4.93750
2217	1994-07-04	4.93750
2218	1994-07-05	4.93750
2219	1994-07-06	4.93750
2220	1994-07-07	4.82813
2221	1994-07-08	4.82031
2222	1994-07-11	4.93750
2223	1994-07-12	5.00000
2224	1994-07-13	4.93750
2225	1994-07-14	4.93750
2226	1994-07-15	4.81250
2227	1994-07-18	4.75000
2228	1994-07-19	4.75000
2229	1994-07-20	4.68750
2230	1994-07-21	4.81250
2231	1994-07-22	4.81250
2232	1994-07-25	4.81250
2233	1994-07-26	4.81250
2234	1994-07-27	4.81250
2235	1994-07-28	4.87500
2236	1994-07-29	4.87500
2237	1994-08-01	4.81250
2238	1994-08-02	4.81250
2239	1994-08-03	4.80469
2240	1994-08-04	4.75000
2241	1994-08-05	4.75000
2242	1994-08-08	4.87500
2243	1994-08-09	4.87500
2244	1994-08-10	4.87500
2245	1994-08-11	4.87500
2246	1994-08-12	4.93750
2247	1994-08-15	4.93750
2248	1994-08-16	5.00000
2249	1994-08-17	4.97656
2250	1994-08-18	5.00000
2251	1994-08-19	5.00000
2252	1994-08-22	5.00000
2253	1994-08-23	5.00000
2254	1994-08-24	5.00000
2255	1994-08-25	4.93750
2256	1994-08-26	4.98438
2257	1994-08-29	.
2258	1994-08-30	5.00000
2259	1994-08-31	5.00000
2260	1994-09-01	5.00000
2261	1994-09-02	5.00000
2262	1994-09-05	5.00000
2263	1994-09-06	5.00000
2264	1994-09-07	5.00000
2265	1994-09-08	5.00000
2266	1994-09-09	5.00000
2267	1994-09-12	5.06250
2268	1994-09-13	5.06250
2269	1994-09-14	5.06250
2270	1994-09-15	5.06250
2271	1994-09-16	5.06250
2272	1994-09-19	5.06250
2273	1994-09-20	5.12500
2274	1994-09-21	5.12500
2275	1994-09-22	5.25000
2276	1994-09-23	5.25000
2277	1994-09-26	5.25000
2278	1994-09-27	5.25000
2279	1994-09-28	5.25000
2280	1994-09-29	5.43750
2281	1994-09-30	5.50000
2282	1994-10-03	5.50000
2283	1994-10-04	5.57031
2284	1994-10-05	5.62500
2285	1994-10-06	5.68750
2286	1994-10-07	5.68750
2287	1994-10-10	5.62500
2288	1994-10-11	5.62500
2289	1994-10-12	5.62500
2290	1994-10-13	5.62500
2291	1994-10-14	5.62500
2292	1994-10-17	5.56250
2293	1994-10-18	5.56250
2294	1994-10-19	5.56250
2295	1994-10-20	5.56250
2296	1994-10-21	5.62500
2297	1994-10-24	5.62500
2298	1994-10-25	5.68750
2299	1994-10-26	5.68750
2300	1994-10-27	5.68750
2301	1994-10-28	5.68750
2302	1994-10-31	5.62500
2303	1994-11-01	5.62500
2304	1994-11-02	5.68750
2305	1994-11-03	5.72656
2306	1994-11-04	5.75000
2307	1994-11-07	5.81250
2308	1994-11-08	5.81250
2309	1994-11-09	5.81250
2310	1994-11-10	5.81250
2311	1994-11-11	5.81250
2312	1994-11-14	5.81250
2313	1994-11-15	5.81250
2314	1994-11-16	5.93750
2315	1994-11-17	5.93750
2316	1994-11-18	5.98438
2317	1994-11-21	6.00000
2318	1994-11-22	6.00000
2319	1994-11-23	5.93750
2320	1994-11-24	5.93750
2321	1994-11-25	5.93750
2322	1994-11-28	5.98438
2323	1994-11-29	6.06250
2324	1994-11-30	6.18750
2325	1994-12-01	6.25000
2326	1994-12-02	6.37500
2327	1994-12-05	6.37500
2328	1994-12-06	6.43750
2329	1994-12-07	6.31250
2330	1994-12-08	6.37500
2331	1994-12-09	6.37500
2332	1994-12-12	6.37500
2333	1994-12-13	6.43750
2334	1994-12-14	6.43750
2335	1994-12-15	6.37500
2336	1994-12-16	6.31250
2337	1994-12-19	6.37500
2338	1994-12-20	6.37500
2339	1994-12-21	6.31250
2340	1994-12-22	6.31250
2341	1994-12-23	6.37500
2342	1994-12-26	.
2343	1994-12-27	.
2344	1994-12-28	6.50000
2345	1994-12-29	6.50000
2346	1994-12-30	6.50000
2347	1995-01-02	.
2348	1995-01-03	6.50000
2349	1995-01-04	6.50000
2350	1995-01-05	6.43750
2351	1995-01-06	6.43750
2352	1995-01-09	6.37500
2353	1995-01-10	6.37500
2354	1995-01-11	6.33594
2355	1995-01-12	6.25000
2356	1995-01-13	6.25000
2357	1995-01-16	6.18750
2358	1995-01-17	6.18750
2359	1995-01-18	6.31250
2360	1995-01-19	6.37500
2361	1995-01-20	6.31250
2362	1995-01-23	6.31250
2363	1995-01-24	6.31250
2364	1995-01-25	6.37500
2365	1995-01-26	6.31250
2366	1995-01-27	6.31250
2367	1995-01-30	6.31250
2368	1995-01-31	6.31250
2369	1995-02-01	6.31250
2370	1995-02-02	6.31250
2371	1995-02-03	6.31250
2372	1995-02-06	6.25000
2373	1995-02-07	6.25000
2374	1995-02-08	6.25000
2375	1995-02-09	6.25000
2376	1995-02-10	6.25000
2377	1995-02-13	6.31250
2378	1995-02-14	6.31250
2379	1995-02-15	6.25000
2380	1995-02-16	6.25000
2381	1995-02-17	6.25000
2382	1995-02-20	6.25000
2383	1995-02-21	6.25000
2384	1995-02-22	6.25000
2385	1995-02-23	6.18750
2386	1995-02-24	6.23438
2387	1995-02-27	6.25000
2388	1995-02-28	6.25000
2389	1995-03-01	6.25000
2390	1995-03-02	6.25000
2391	1995-03-03	6.25000
2392	1995-03-06	6.31250
2393	1995-03-07	6.31250
2394	1995-03-08	6.31250
2395	1995-03-09	6.31250
2396	1995-03-10	6.31250
2397	1995-03-13	6.31250
2398	1995-03-14	6.25000
2399	1995-03-15	6.25000
2400	1995-03-16	6.25000
2401	1995-03-17	6.25000
2402	1995-03-20	6.25000
2403	1995-03-21	6.25000
2404	1995-03-22	6.25000
2405	1995-03-23	6.25000
2406	1995-03-24	6.25000
2407	1995-03-27	6.25000
2408	1995-03-28	6.25000
2409	1995-03-29	6.30469
2410	1995-03-30	6.25000
2411	1995-03-31	6.25000
2412	1995-04-03	6.31250
2413	1995-04-04	6.31250
2414	1995-04-05	6.25000
2415	1995-04-06	6.25000
2416	1995-04-07	6.25000
2417	1995-04-10	6.25000
2418	1995-04-11	6.25000
2419	1995-04-12	6.25000
2420	1995-04-13	6.25000
2421	1995-04-14	.
2422	1995-04-17	.
2423	1995-04-18	6.25000
2424	1995-04-19	6.25000
2425	1995-04-20	6.25000
2426	1995-04-21	6.18750
2427	1995-04-24	6.18750
2428	1995-04-25	6.18750
2429	1995-04-26	6.18750
2430	1995-04-27	6.18750
2431	1995-04-28	6.18750
2432	1995-05-01	6.18750
2433	1995-05-02	6.18750
2434	1995-05-03	6.18750
2435	1995-05-04	6.18750
2436	1995-05-05	6.18750
2437	1995-05-08	.
2438	1995-05-09	6.12500
2439	1995-05-10	6.06250
2440	1995-05-11	6.12500
2441	1995-05-12	6.12500
2442	1995-05-15	6.12500
2443	1995-05-16	6.12500
2444	1995-05-17	6.12500
2445	1995-05-18	6.12500
2446	1995-05-19	6.12500
2447	1995-05-22	6.12500
2448	1995-05-23	6.12500
2449	1995-05-24	6.12500
2450	1995-05-25	6.06250
2451	1995-05-26	6.06250
2452	1995-05-29	.
2453	1995-05-30	6.06250
2454	1995-05-31	6.06250
2455	1995-06-01	6.06250
2456	1995-06-02	6.00000
2457	1995-06-05	5.87500
2458	1995-06-06	5.93750
2459	1995-06-07	5.93750
2460	1995-06-08	6.03906
2461	1995-06-09	6.06250
2462	1995-06-12	6.06250
2463	1995-06-13	6.06250
2464	1995-06-14	6.00000
2465	1995-06-15	6.00000
2466	1995-06-16	6.06250
2467	1995-06-19	6.06250
2468	1995-06-20	6.03125
2469	1995-06-21	6.00000
2470	1995-06-22	6.00000
2471	1995-06-23	5.93750
2472	1995-06-26	5.93750
2473	1995-06-27	6.00000
2474	1995-06-28	6.00000
2475	1995-06-29	6.00000
2476	1995-06-30	6.05859
2477	1995-07-03	6.00000
2478	1995-07-04	6.00000
2479	1995-07-05	6.00000
2480	1995-07-06	5.94922
2481	1995-07-07	5.81250
2482	1995-07-10	5.87500
2483	1995-07-11	5.87500
2484	1995-07-12	5.87500
2485	1995-07-13	5.81250
2486	1995-07-14	5.81250
2487	1995-07-17	5.87500
2488	1995-07-18	5.87500
2489	1995-07-19	5.87500
2490	1995-07-20	5.92188
2491	1995-07-21	5.87500
2492	1995-07-24	5.93750
2493	1995-07-25	5.93359
2494	1995-07-26	5.88281
2495	1995-07-27	5.91797
2496	1995-07-28	5.87500
2497	1995-07-31	5.87500
2498	1995-08-01	5.87500
2499	1995-08-02	5.87500
2500	1995-08-03	5.87500
2501	1995-08-04	5.87500
2502	1995-08-07	5.87500
2503	1995-08-08	5.87500
2504	1995-08-09	5.87500
2505	1995-08-10	5.87500
2506	1995-08-11	5.87500
2507	1995-08-14	5.93750
2508	1995-08-15	5.93750
2509	1995-08-16	5.94141
2510	1995-08-17	5.93750
2511	1995-08-18	5.93750
2512	1995-08-21	5.93750
2513	1995-08-22	5.93750
2514	1995-08-23	5.93750
2515	1995-08-24	5.93750
2516	1995-08-25	5.89844
2517	1995-08-28	.
2518	1995-08-29	5.87500
2519	1995-08-30	5.87500
2520	1995-08-31	5.88281
2521	1995-09-01	5.87500
2522	1995-09-04	5.87500
2523	1995-09-05	5.87500
2524	1995-09-06	5.87500
2525	1995-09-07	5.87500
2526	1995-09-08	5.87500
2527	1995-09-11	5.87500
2528	1995-09-12	5.87500
2529	1995-09-13	5.87500
2530	1995-09-14	5.87109
2531	1995-09-15	5.81250
2532	1995-09-18	5.81250
2533	1995-09-19	5.81250
2534	1995-09-20	5.81250
2535	1995-09-21	5.81250
2536	1995-09-22	5.83594
2537	1995-09-25	5.86719
2538	1995-09-26	5.87109
2539	1995-09-27	5.87500
2540	1995-09-28	5.93750
2541	1995-09-29	5.95313
2542	1995-10-02	5.93750
2543	1995-10-03	5.93750
2544	1995-10-04	5.93750
2545	1995-10-05	5.93750
2546	1995-10-06	5.93750
2547	1995-10-09	5.93750
2548	1995-10-10	5.93750
2549	1995-10-11	5.93750
2550	1995-10-12	5.93750
2551	1995-10-13	5.93750
2552	1995-10-16	5.93750
2553	1995-10-17	5.93750
2554	1995-10-18	5.93750
2555	1995-10-19	5.93750
2556	1995-10-20	5.93750
2557	1995-10-23	5.93750
2558	1995-10-24	5.93750
2559	1995-10-25	5.93750
2560	1995-10-26	5.93750
2561	1995-10-27	5.93750
2562	1995-10-30	5.93750
2563	1995-10-31	5.93750
2564	1995-11-01	5.93750
2565	1995-11-02	5.90625
2566	1995-11-03	5.87500
2567	1995-11-06	5.87500
2568	1995-11-07	5.87500
2569	1995-11-08	5.87500
2570	1995-11-09	5.87500
2571	1995-11-10	5.87500
2572	1995-11-13	5.87500
2573	1995-11-14	5.87500
2574	1995-11-15	5.87500
2575	1995-11-16	5.87500
2576	1995-11-17	5.87500
2577	1995-11-20	5.86328
2578	1995-11-21	5.86719
2579	1995-11-22	5.86719
2580	1995-11-23	5.87500
2581	1995-11-24	5.86719
2582	1995-11-27	5.87109
2583	1995-11-28	5.87500
2584	1995-11-29	5.87500
2585	1995-11-30	5.87500
2586	1995-12-01	5.82813
2587	1995-12-04	5.81250
2588	1995-12-05	5.81250
2589	1995-12-06	5.81250
2590	1995-12-07	5.80859
2591	1995-12-08	5.80859
2592	1995-12-11	5.81250
2593	1995-12-12	5.81250
2594	1995-12-13	5.81250
2595	1995-12-14	5.81250
2596	1995-12-15	5.81250
2597	1995-12-18	5.81250
2598	1995-12-19	5.81250
2599	1995-12-20	5.66797
2600	1995-12-21	5.67969
2601	1995-12-22	5.67969
2602	1995-12-25	.
2603	1995-12-26	.
2604	1995-12-27	5.68750
2605	1995-12-28	5.62891
2606	1995-12-29	5.62500
2607	1996-01-01	.
2608	1996-01-02	5.62500
2609	1996-01-03	5.62500
2610	1996-01-04	5.60547
2611	1996-01-05	5.60547
2612	1996-01-08	5.60156
2613	1996-01-09	5.59766
2614	1996-01-10	5.58984
2615	1996-01-11	5.60938
2616	1996-01-12	5.59766
2617	1996-01-15	5.57422
2618	1996-01-16	5.56250
2619	1996-01-17	5.55859
2620	1996-01-18	5.54688
2621	1996-01-19	5.50000
2622	1996-01-22	5.50000
2623	1996-01-23	5.50000
2624	1996-01-24	5.50000
2625	1996-01-25	5.50000
2626	1996-01-26	5.50000
2627	1996-01-29	5.44141
2628	1996-01-30	5.42578
2629	1996-01-31	5.37500
2630	1996-02-01	5.31250
2631	1996-02-02	5.31250
2632	1996-02-05	5.31250
2633	1996-02-06	5.31250
2634	1996-02-07	5.30078
2635	1996-02-08	5.30469
2636	1996-02-09	5.27734
2637	1996-02-12	5.25781
2638	1996-02-13	5.25000
2639	1996-02-14	5.25000
2640	1996-02-15	5.25000
2641	1996-02-16	5.25000
2642	1996-02-19	5.25000
2643	1996-02-20	5.25000
2644	1996-02-21	5.29297
2645	1996-02-22	5.26953
2646	1996-02-23	5.25000
2647	1996-02-26	5.25000
2648	1996-02-27	5.25000
2649	1996-02-28	5.26953
2650	1996-02-29	5.30469
2651	1996-03-01	5.31250
2652	1996-03-04	5.28516
2653	1996-03-05	5.25391
2654	1996-03-06	5.29297
2655	1996-03-07	5.30078
2656	1996-03-08	5.30859
2657	1996-03-11	5.41406
2658	1996-03-12	5.41016
2659	1996-03-13	5.41406
2660	1996-03-14	5.42188
2661	1996-03-15	5.42188
2662	1996-03-18	5.43750
2663	1996-03-19	5.43750
2664	1996-03-20	5.43750
2665	1996-03-21	5.43750
2666	1996-03-22	5.43750
2667	1996-03-25	5.43750
2668	1996-03-26	5.43750
2669	1996-03-27	5.43750
2670	1996-03-28	5.46875
2671	1996-03-29	5.47266
2672	1996-04-01	5.46484
2673	1996-04-02	5.46875
2674	1996-04-03	5.46094
2675	1996-04-04	5.46484
2676	1996-04-05	.
2677	1996-04-08	.
2678	1996-04-09	5.53125
2679	1996-04-10	5.53516
2680	1996-04-11	5.53516
2681	1996-04-12	5.52344
2682	1996-04-15	5.50000
2683	1996-04-16	5.50000
2684	1996-04-17	5.50000
2685	1996-04-18	5.50000
2686	1996-04-19	5.50000
2687	1996-04-22	5.48438
2688	1996-04-23	5.48438
2689	1996-04-24	5.48047
2690	1996-04-25	5.48828
2691	1996-04-26	5.48828
2692	1996-04-29	5.48438
2693	1996-04-30	5.48438
2694	1996-05-01	5.50000
2695	1996-05-02	5.50000
2696	1996-05-03	5.52734
2697	1996-05-06	.
2698	1996-05-07	5.50000
2699	1996-05-08	5.50000
2700	1996-05-09	5.50000
2701	1996-05-10	5.50000
2702	1996-05-13	5.50000
2703	1996-05-14	5.50000
2704	1996-05-15	5.48047
2705	1996-05-16	5.48828
2706	1996-05-17	5.49609
2707	1996-05-20	5.50000
2708	1996-05-21	5.49219
2709	1996-05-22	5.49219
2710	1996-05-23	5.48828
2711	1996-05-24	5.49219
2712	1996-05-27	.
2713	1996-05-28	5.49219
2714	1996-05-29	5.48047
2715	1996-05-30	5.50000
2716	1996-05-31	5.50000
2717	1996-06-03	5.53125
2718	1996-06-04	5.53516
2719	1996-06-05	5.53516
2720	1996-06-06	5.53906
2721	1996-06-07	5.50000
2722	1996-06-10	5.60156
2723	1996-06-11	5.60547
2724	1996-06-12	5.60938
2725	1996-06-13	5.61328
2726	1996-06-14	5.59766
2727	1996-06-17	5.58203
2728	1996-06-18	5.56250
2729	1996-06-19	5.56250
2730	1996-06-20	5.56250
2731	1996-06-21	5.57813
2732	1996-06-24	5.56641
2733	1996-06-25	5.56250
2734	1996-06-26	5.57031
2735	1996-06-27	5.59766
2736	1996-06-28	5.58203
2737	1996-07-01	5.56250
2738	1996-07-02	5.56250
2739	1996-07-03	5.59766
2740	1996-07-04	5.57031
2741	1996-07-05	5.57422
2742	1996-07-08	5.68750
2743	1996-07-09	5.68750
2744	1996-07-10	5.68750
2745	1996-07-11	5.68750
2746	1996-07-12	5.67578
2747	1996-07-15	5.67578
2748	1996-07-16	5.68359
2749	1996-07-17	5.66016
2750	1996-07-18	5.66016
2751	1996-07-19	5.62500
2752	1996-07-22	5.62500
2753	1996-07-23	5.62500
2754	1996-07-24	5.62500
2755	1996-07-25	5.62500
2756	1996-07-26	5.62500
2757	1996-07-29	5.64063
2758	1996-07-30	5.68750
2759	1996-07-31	5.67578
2760	1996-08-01	5.63281
2761	1996-08-02	5.58594
2762	1996-08-05	5.55078
2763	1996-08-06	5.53906
2764	1996-08-07	5.53906
2765	1996-08-08	5.53906
2766	1996-08-09	5.53516
2767	1996-08-12	5.50000
2768	1996-08-13	5.50000
2769	1996-08-14	5.50000
2770	1996-08-15	5.50000
2771	1996-08-16	5.50000
2772	1996-08-19	5.50000
2773	1996-08-20	5.50000
2774	1996-08-21	5.50000
2775	1996-08-22	5.49219
2776	1996-08-23	5.48438
2777	1996-08-26	.
2778	1996-08-27	5.53125
2779	1996-08-28	5.53125
2780	1996-08-29	5.55078
2781	1996-08-30	5.56250
2782	1996-09-02	5.58203
2783	1996-09-03	5.65625
2784	1996-09-04	5.63672
2785	1996-09-05	5.65625
2786	1996-09-06	5.65625
2787	1996-09-09	5.62500
2788	1996-09-10	5.62500
2789	1996-09-11	5.62500
2790	1996-09-12	5.62500
2791	1996-09-13	5.62500
2792	1996-09-16	5.56250
2793	1996-09-17	5.56250
2794	1996-09-18	5.62500
2795	1996-09-19	5.62500
2796	1996-09-20	5.62891
2797	1996-09-23	5.63672
2798	1996-09-24	5.65625
2799	1996-09-25	5.56250
2800	1996-09-26	5.55078
2801	1996-09-27	5.62500
2802	1996-09-30	5.62500
2803	1996-10-01	5.63281
2804	1996-10-02	5.62500
2805	1996-10-03	5.60547
2806	1996-10-04	5.59766
2807	1996-10-07	5.53125
2808	1996-10-08	5.53125
2809	1996-10-09	5.53125
2810	1996-10-10	5.53125
2811	1996-10-11	5.56250
2812	1996-10-14	5.53125
2813	1996-10-15	5.53516
2814	1996-10-16	5.53516
2815	1996-10-17	5.53516
2816	1996-10-18	5.52734
2817	1996-10-21	5.53125
2818	1996-10-22	5.53125
2819	1996-10-23	5.53125
2820	1996-10-24	5.53125
2821	1996-10-25	5.53125
2822	1996-10-28	5.53125
2823	1996-10-29	5.53125
2824	1996-10-30	5.50000
2825	1996-10-31	5.50000
2826	1996-11-01	5.50000
2827	1996-11-04	5.50000
2828	1996-11-05	5.50000
2829	1996-11-06	5.50000
2830	1996-11-07	5.50000
2831	1996-11-08	5.50000
2832	1996-11-11	5.50000
2833	1996-11-12	5.50000
2834	1996-11-13	5.50000
2835	1996-11-14	5.50000
2836	1996-11-15	5.50000
2837	1996-11-18	5.50000
2838	1996-11-19	5.50000
2839	1996-11-20	5.50000
2840	1996-11-21	5.50000
2841	1996-11-22	5.50000
2842	1996-11-25	5.50000
2843	1996-11-26	5.50000
2844	1996-11-27	5.50000
2845	1996-11-28	5.50000
2846	1996-11-29	5.50000
2847	1996-12-02	5.50000
2848	1996-12-03	5.50000
2849	1996-12-04	5.50000
2850	1996-12-05	5.50000
2851	1996-12-06	5.54688
2852	1996-12-09	5.53516
2853	1996-12-10	5.53125
2854	1996-12-11	5.53125
2855	1996-12-12	5.53516
2856	1996-12-13	5.55078
2857	1996-12-16	5.54297
2858	1996-12-17	5.56250
2859	1996-12-18	5.58203
2860	1996-12-19	5.59375
2861	1996-12-20	5.59375
2862	1996-12-23	5.59375
2863	1996-12-24	5.59375
2864	1996-12-25	.
2865	1996-12-26	.
2866	1996-12-27	5.61719
2867	1996-12-30	5.56250
2868	1996-12-31	5.56250
2869	1997-01-01	.
2870	1997-01-02	5.56250
2871	1997-01-03	5.56250
2872	1997-01-06	5.56250
2873	1997-01-07	5.56250
2874	1997-01-08	5.56250
2875	1997-01-09	5.56250
2876	1997-01-10	5.56250
2877	1997-01-13	5.59375
2878	1997-01-14	5.59375
2879	1997-01-15	5.56250
2880	1997-01-16	5.56250
2881	1997-01-17	5.56250
2882	1997-01-20	5.56250
2883	1997-01-21	5.56250
2884	1997-01-22	5.56250
2885	1997-01-23	5.56250
2886	1997-01-24	5.56250
2887	1997-01-27	5.56250
2888	1997-01-28	5.56250
2889	1997-01-29	5.56250
2890	1997-01-30	5.56250
2891	1997-01-31	5.56250
2892	1997-02-03	5.56250
2893	1997-02-04	5.56250
2894	1997-02-05	5.56250
2895	1997-02-06	5.54688
2896	1997-02-07	5.54297
2897	1997-02-10	5.51172
2898	1997-02-11	5.50391
2899	1997-02-12	5.50781
2900	1997-02-13	5.50391
2901	1997-02-14	5.49609
2902	1997-02-17	5.47266
2903	1997-02-18	5.47656
2904	1997-02-19	5.46875
2905	1997-02-20	5.47266
2906	1997-02-21	5.47266
2907	1997-02-24	5.47656
2908	1997-02-25	5.48438
2909	1997-02-26	5.50000
2910	1997-02-27	5.53906
2911	1997-02-28	5.53906
2912	1997-03-03	5.54688
2913	1997-03-04	5.55469
2914	1997-03-05	5.56250
2915	1997-03-06	5.56250
2916	1997-03-07	5.56250
2917	1997-03-10	5.56250
2918	1997-03-11	5.56250
2919	1997-03-12	5.56250
2920	1997-03-13	5.56250
2921	1997-03-14	5.59766
2922	1997-03-17	5.59766
2923	1997-03-18	5.62500
2924	1997-03-19	5.62500
2925	1997-03-20	5.64063
2926	1997-03-21	5.71875
2927	1997-03-24	5.73828
2928	1997-03-25	5.75000
2929	1997-03-26	5.76172
2930	1997-03-27	5.77344
2931	1997-03-28	.
2932	1997-03-31	.
2933	1997-04-01	5.81250
2934	1997-04-02	5.81250
2935	1997-04-03	5.81250
2936	1997-04-04	5.81250
2937	1997-04-07	5.81641
2938	1997-04-08	5.81641
2939	1997-04-09	5.81250
2940	1997-04-10	5.81641
2941	1997-04-11	5.81641
2942	1997-04-14	5.84375
2943	1997-04-15	5.85156
2944	1997-04-16	5.84375
2945	1997-04-17	5.84375
2946	1997-04-18	5.83594
2947	1997-04-21	5.83203
2948	1997-04-22	5.83594
2949	1997-04-23	5.82813
2950	1997-04-24	5.83984
2951	1997-04-25	5.85156
2952	1997-04-28	5.85156
2953	1997-04-29	5.85938
2954	1997-04-30	5.81641
2955	1997-05-01	5.81250
2956	1997-05-02	5.82031
2957	1997-05-05	.
2958	1997-05-06	5.81641
2959	1997-05-07	5.81641
2960	1997-05-08	5.84375
2961	1997-05-09	5.81250
2962	1997-05-12	5.81250
2963	1997-05-13	5.81250
2964	1997-05-14	5.81250
2965	1997-05-15	5.81250
2966	1997-05-16	5.81641
2967	1997-05-19	5.83984
2968	1997-05-20	5.87500
2969	1997-05-21	5.81250
2970	1997-05-22	5.81250
2971	1997-05-23	5.80469
2972	1997-05-26	.
2973	1997-05-27	5.81250
2974	1997-05-28	5.81250
2975	1997-05-29	5.81250
2976	1997-05-30	5.81250
2977	1997-06-02	5.82031
2978	1997-06-03	5.81250
2979	1997-06-04	5.81250
2980	1997-06-05	5.81250
2981	1997-06-06	5.80469
2982	1997-06-09	5.81250
2983	1997-06-10	5.87500
2984	1997-06-11	5.87500
2985	1997-06-12	5.87500
2986	1997-06-13	5.87500
2987	1997-06-16	5.87500
2988	1997-06-17	5.81250
2989	1997-06-18	5.83594
2990	1997-06-19	5.81250
2991	1997-06-20	5.81250
2992	1997-06-23	5.81250
2993	1997-06-24	5.81250
2994	1997-06-25	5.83594
2995	1997-06-26	5.87500
2996	1997-06-27	5.92188
2997	1997-06-30	5.89844
2998	1997-07-01	5.80859
2999	1997-07-02	5.78125
3000	1997-07-03	5.78125
3001	1997-07-04	5.75000
3002	1997-07-07	5.75000
3003	1997-07-08	5.75000
3004	1997-07-09	5.75000
3005	1997-07-10	5.75000
3006	1997-07-11	5.75000
3007	1997-07-14	5.75000
3008	1997-07-15	5.75000
3009	1997-07-16	5.75000
3010	1997-07-17	5.74609
3011	1997-07-18	5.75000
3012	1997-07-21	5.75000
3013	1997-07-22	5.75000
3014	1997-07-23	5.71875
3015	1997-07-24	5.71875
3016	1997-07-25	5.71875
3017	1997-07-28	5.71875
3018	1997-07-29	5.71875
3019	1997-07-30	5.71875
3020	1997-07-31	5.70703
3021	1997-08-01	5.68750
3022	1997-08-04	5.71875
3023	1997-08-05	5.71875
3024	1997-08-06	5.71875
3025	1997-08-07	5.71875
3026	1997-08-08	5.71875
3027	1997-08-11	5.75000
3028	1997-08-12	5.75000
3029	1997-08-13	5.75000
3030	1997-08-14	5.74219
3031	1997-08-15	5.73828
3032	1997-08-18	5.71875
3033	1997-08-19	5.71875
3034	1997-08-20	5.71875
3035	1997-08-21	5.71875
3036	1997-08-22	5.71875
3037	1997-08-25	.
3038	1997-08-26	5.72266
3039	1997-08-27	5.72656
3040	1997-08-28	5.73438
3041	1997-08-29	5.71875
3042	1997-09-01	5.72266
3043	1997-09-02	5.71875
3044	1997-09-03	5.71875
3045	1997-09-04	5.71875
3046	1997-09-05	5.71875
3047	1997-09-08	5.71875
3048	1997-09-09	5.71875
3049	1997-09-10	5.71875
3050	1997-09-11	5.71875
3051	1997-09-12	5.71875
3052	1997-09-15	5.71875
3053	1997-09-16	5.71875
3054	1997-09-17	5.71875
3055	1997-09-18	5.71875
3056	1997-09-19	5.71875
3057	1997-09-22	5.71875
3058	1997-09-23	5.71875
3059	1997-09-24	5.71875
3060	1997-09-25	5.71875
3061	1997-09-26	5.71875
3062	1997-09-29	5.77734
3063	1997-09-30	5.76953
3064	1997-10-01	5.77344
3065	1997-10-02	5.75781
3066	1997-10-03	5.75000
3067	1997-10-06	5.71875
3068	1997-10-07	5.71875
3069	1997-10-08	5.71875
3070	1997-10-09	5.75000
3071	1997-10-10	5.75000
3072	1997-10-13	5.75781
3073	1997-10-14	5.75391
3074	1997-10-15	5.75391
3075	1997-10-16	5.77344
3076	1997-10-17	5.78125
3077	1997-10-20	5.80859
3078	1997-10-21	5.81250
3079	1997-10-22	5.81250
3080	1997-10-23	5.81250
3081	1997-10-24	5.81250
3082	1997-10-27	5.78125
3083	1997-10-28	5.75000
3084	1997-10-29	5.78125
3085	1997-10-30	5.75000
3086	1997-10-31	5.75000
3087	1997-11-03	5.75000
3088	1997-11-04	5.75000
3089	1997-11-05	5.77344
3090	1997-11-06	5.77734
3091	1997-11-07	5.76172
3092	1997-11-10	5.78125
3093	1997-11-11	5.81250
3094	1997-11-12	5.87500
3095	1997-11-13	5.87500
3096	1997-11-14	5.87500
3097	1997-11-17	5.87500
3098	1997-11-18	5.87500
3099	1997-11-19	5.87500
3100	1997-11-20	5.87500
3101	1997-11-21	5.87500
3102	1997-11-24	5.87500
3103	1997-11-25	5.87500
3104	1997-11-26	5.87500
3105	1997-11-27	5.87891
3106	1997-11-28	5.90234
3107	1997-12-01	5.90625
3108	1997-12-02	5.91797
3109	1997-12-03	5.93750
3110	1997-12-04	5.93750
3111	1997-12-05	5.90625
3112	1997-12-08	5.93750
3113	1997-12-09	5.93750
3114	1997-12-10	5.93750
3115	1997-12-11	5.93750
3116	1997-12-12	5.90625
3117	1997-12-15	5.90625
3118	1997-12-16	5.90625
3119	1997-12-17	5.90525
3120	1997-12-18	5.90625
3121	1997-12-19	5.90625
3122	1997-12-22	5.90625
3123	1997-12-23	5.90625
3124	1997-12-24	5.90625
3125	1997-12-25	.
3126	1997-12-26	.
3127	1997-12-29	5.90625
3128	1997-12-30	5.81250
