Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
Ireland,IRL,2833997,2818000.0,2830000.0,2850000.0,2864000.0,2876000,2884000.0,2900000.0,2913000.0,2926000.0,2950000,2978000.0,3024000.0,3073000.0,3124000.0,3177000,3228000.0,3272000.0,3314000.0,3368000.0,3401000.0,3443000.0,3480000.0,3504000.0,3529000.0,3540000.0,3541000.0,3547000.0,3530700.0,3509500.0,3505800.0,3525700.0,3549100.0,3563300.0,3570700.0,3608841.0,3637510.0,3674171.0,3712696.0,3754786.0,3805174.0,3866243.0,3931947.0,3996521.0,4070262.0,4159914.0,4260341.0,4356931.0,4425683.0,4458942.0,4481430.0
Isle of Man,IMN,48445,48357.0,48585.0,49094.0,49822.0,50717,51780.0,52999.0,54294.0,55559.0,56717,57717.0,58567.0,59331.0,60102.0,60945,61904.0,62938.0,63923.0,64684.0,65112.0,65132.0,64820.0,64407.0,64209.0,64448.0,65226.0,66450.0,67904.0,69265.0,70313.0,70963.0,71305.0,71484.0,71724.0,72183.0,72908.0,73832.0,74870.0,75892.0,76803.0,77577.0,78246.0,78840.0,79410.0,79994.0,80598.0,81203.0,81798.0,82358.0,82869.0
Israel,ISR,2114020,2185000.0,2293000.0,2379000.0,2475000.0,2563000,2629000.0,2745000.0,2803000.0,2877000.0,2974000,3069000.0,3148000.0,3278000.0,3377000.0,3455000,3533000.0,3613000.0,3690000.0,3786000.0,3878000.0,3956000.0,4031000.0,4105000.0,4159000.0,4233000.0,4299000.0,4369000.0,4442000.0,4518000.0,4660000.0,4949000.0,5123000.0,5261000.0,5399000.0,5545000.0,5692000.0,5836000.0,5971000.0,6125000.0,6289000.0,6439000.0,6570000.0,6689700.0,6809000.0,6930100.0,7053700.0,7180100.0,7308800.0,7485600.0,7624600.0
Italy,ITA,50199700,50536000.0,50880000.0,51252000.0,51675000.0,52112000,52519000.0,52901000.0,53236000.0,53538000.0,53822000,54074000.0,54381000.0,54751000.0,55111000.0,55441000,55718000.0,55955000.0,56155000.0,56318000.0,56434000.0,56502000.0,56544000.0,56564000.0,56577000.0,56593000.0,56596000.0,56602000.0,56629000.0,56672000.0,56719000.0,56758650.0,56797650.0,56832750.0,56844650.0,56846100.0,56862800.0,56893800.0,56910950.0,56921550.0,56948600.0,56980700.0,57157400.0,57604650.0,58175300.0,58607050.0,58941499.0,59375289.0,59832179.0,60192698.0,60483521.0
Jamaica,JAM,1629003,1651915.2,1678467.2,1707019.2,1734763.2,1760000,1783124.8,1803891.2,1823705.6,1844936.0,1869000,1895628.96,1925162.4,1956079.84,1985852.48,2013000,2037715.84,2059399.04,2080307.04,2104140.64,2133000.0,2162300.0,2200100.0,2240800.0,2279900.0,2311100.0,2335800.0,2350600.0,2356400.0,2374900.0,2390000.0,2406041.988,2423043.608,2441023.6459999997,2460002.055,2480000.0,2509923.425,2534068.675,2556780.051,2574289.364,2589388.551,2604788.619,2617495.224,2625700.0,2638100.0,2650400.0,2663100.0,2675800.0,2687200.0,2695600.0,2702300.0
Japan,JPN,92500572,94943000.0,95832000.0,96812000.0,97826000.0,98883000,99790000.0,100725000.0,101061000.0,103172000.0,104345000,105697000.0,107188000.0,108079000.0,110162000.0,111940000,112771000.0,113863000.0,114898000.0,115870000.0,116782000.0,117648000.0,118449000.0,119259000.0,120018000.0,120754000.0,121492000.0,122091000.0,122613000.0,123116000.0,123537000.0,123921000.0,124229000.0,124536000.0,124961000.0,125439000.0,125761000.0,126091000.0,126410000.0,126650000.0,126870000.0,127149000.0,127445000.0,127718000.0,127761000.0,127773000.0,127756000.0,127770750.0,127704040.0,127557958.0,127450459.0
Jordan,JOR,844000,891451.2,943089.6,999392.0,1060998.4,1128000,1200289.6,1278416.0,1358918.4,1436516.8,1508000,1573846.4,1633558.4,1689934.4,1747710.4,1810000,1876273.6,1946630.4,2021107.2,2099312.0,2181000.0,2267246.4,2359755.2,2455896.0,2551300.8,2644000.0,2744000.0,2846000.0,2948000.0,3056000.0,3170000.0,3545000.0,3733000.0,3905930.646,4060839.7610000004,4195000.0,4325045.0,4459121.395,4597400.0,4680500.0,4797500.0,4917500.0,5038000.0,5164000.0,5290000.0,5411500.0,5537000.0,5662000.0,5787000.0,5915000.0,6047000.0
Kazakhstan,KAZ,9995997,10411040.0,10819503.0,11211938.0,11577537.0,11909001,12200891.0,12455366.0,12682452.0,12897025.0,13109992,13325342.0,13540301.0,13751019.0,13950987.0,14136006,14281735.46,14428967.27,14577716.9,14728000.0,14898332.25,15070634.42,15244929.3,15421239.94,15599589.65,15780002.0,15896089.19,16013030.4,16130831.89,16249500.0,16348000.0,16450500.0,16439095.17,16330419.0,16095198.94,15815626.38,15577894.26,15333703.04,15071300.13,14928425.85,14883626.0,14858335.0,14858948.0,14909019.0,15012984.0,15147029.0,15308085.0,15484192.0,15673999.0,15925000.0,16316050.0
Kenya,KEN,8105435,8361428.0,8628949.0,8908388.0,9200107.0,9504635,9822419.0,10154382.0,10502123.0,10867576.0,11252318,11657321.0,12082989.0,12529622.0,12997274.0,13486116,13995982.0,14527391.0,15081923.0,15661593.0,16267558.0,16899958.0,17557466.0,18237830.0,18937969.0,19655192.0,20387701.0,21134404.0,21894026.0,22665447.0,23447177.0,24240108.0,25042330.0,25846436.0,26642887.0,27425720.0,28191597.0,28944780.0,29696410.0,30462154.0,31253701.0,32076186.0,32927864.0,33805301.0,34702176.0,35614576.0,36540948.0,37485246.0,38455418.0,39462188.0,40512682.0
Kiribati,KIR,40700,41504.64,42321.44,43145.44,43972.64,44800,45625.44,46447.84,47267.04,48083.84,48900,49746.4,50563.2,51376.8,52213.6,53100,53854.24,54766.52,55801.68,56924.56,58100.0,59351.44,60702.32,62117.48,63561.76,65000.0,66448.82823,67907.51293,69375.29627,70851.39482,71845.0,73163.0,74263.0,75227.0,76188.0,77248.0,78431.0,79713.0,81085.0,82524.0,84010.0,85550.0,87147.0,88776.0,90398.0,91988.0,93534.0,95043.0,96532.0,98027.0,99546.0
"Korea, Dem. Rep.",PRK,10946479,11219876.0,11478046.0,11734690.0,12011509.0,12323345,12671954.0,13048499.0,13444411.0,13847248.0,14246772,14642731.0,15034521.0,15411302.0,15759909.0,16072089,16341363.0,16572788.0,16784068.0,17000252.0,17239340.0,17508435.0,17802273.0,18111491.0,18421195.0,18720888.0,19006458.0,19282372.0,19556657.0,19841107.0,20143212.0,20466180.0,20804249.0,21145052.0,21471407.0,21770898.0,22038893.0,22278723.0,22495715.0,22698674.0,22894095.0,23083419.0,23264576.0,23436550.0,23597383.0,23745941.0,23882465.0,24008606.0,24126329.0,24238179.0,24346229.0
"Korea, Rep.",KOR,25074152,25725456.0,26437008.0,27140032.0,27836904.0,28530000,29217736.0,29898528.0,30574752.0,31248784.0,31923000,32595816.0,33265648.0,33934872.0,34605864.0,35281000,35849000.0,36412000.0,36969000.0,37534000.0,38124000.0,38723000.0,39326000.0,39910000.0,40406000.0,40806000.0,41184000.0,41575000.0,41975000.0,42380000.0,42869000.0,43268000.0,43663000.0,44056000.0,44453000.0,45093000.0,45525000.0,45954000.0,46287000.0,46617000.0,47008000.0,47357000.0,47622000.0,47859000.0,48039000.0,48138000.0,48297000.0,48456000.0,48607000.0,48747000.0,48875000.0
Kosovo,KSV,947000,966000.0,994000.0,1022000.0,1050000.0,1078000,1106000.0,1135000.0,1163000.0,1191000.0,1219000,1247000.0,1278000.0,1308000.0,1339000.0,1369000,1400000.0,1430000.0,1460000.0,1491000.0,1521000.0,1552000.0,1582000.0,1614000.0,1647000.0,1682000.0,1717000.0,1753000.0,1791000.0,1827000.0,1862000.0,1898000.0,1932000.0,1965000.0,1997000.0,2029000.0,2059000.0,2086000.0,1966000.0,1762000.0,1700000.0,1721000.0,1737000.0,1748000.0,1757000.0,1767000.0,1777000.0,1785000.0,1795000.0,1805000.0,1815000.0
Kuwait,KWT,263718,296442.0,336991.0,383526.0,433288.0,484205,535698.0,588171.0,641694.0,696610.0,753142,811187.0,870446.0,930744.0,991885.0,1053753,1116083.0,1178930.0,1242872.0,1308718.0,1376963.0,1445699.0,1514013.0,1584310.0,1659961.0,1742083.0,1835819.0,1937316.0,2028166.0,2083550.0,2087687.0,2031004.0,,,,1627911.0,1628120.0,1678812.0,1763693.0,1857217.0,1940786.0,2009588.0,2069816.0,2126786.0,2189485.0,2264014.0,2351441.0,2447818.0,2548351.0,2646286.0,2736732.0
Kyrgyz Republic,KGZ,2172500,2245062.0,2323642.0,2406263.0,2490244.0,2573494,2655349.0,2735838.0,2814423.0,2890720.0,2964499,3035474.0,3103694.0,3169771.0,3234611.0,3299001,3363343.771,3428584.8710000003,3494748.68,3564000.0,3632000.0,3701000.0,3771000.0,3843000.0,3918000.0,3996000.0,4076000.0,4161000.0,4258000.0,4340000.0,4423000.0,4495000.0,4546000.0,4543000.0,4540000.0,4589900.0,4657000.0,4725000.0,4797000.0,4864600.0,4915300.0,4954800.0,4993200.0,5038600.0,5092802.0,5143500.0,5192100.0,5234800.0,5277900.0,5321354.858,5365167.495
Lao PDR,LAO,2129968,2179647.0,2230493.0,2282604.0,2336091.0,2391060,2447006.0,2503880.0,2562718.0,2624932.0,2691207,2762977.0,2839169.0,2914999.0,2983956.0,3041847,3086518.0,3120663.0,3150906.0,3186599.0,3234555.0,3296978.0,3372093.0,3457860.0,3550669.0,3647754.0,3748525.0,3853600.0,3962714.0,4075767.0,4192414.0,4312348.0,4434570.0,4557216.0,4677981.0,4795112.0,4907960.0,5016576.0,5120845.0,5220920.0,5317060.0,5408912.0,5496700.0,5582028.0,5667055.0,5753341.0,5841572.0,5931385.0,6022001.0,6112143.0,6200894.0
Latvia,LVA,2129000,2155911.024,2183162.2090000003,2210757.8540000003,2238702.315,2267000,2342571.106,2420661.397,2501354.851,2584738.244,2374000,2393671.29,2413505.578,2433504.216,2453668.566,2474000,2506119.082,2538655.156,2571613.634,2529000.0,2544000.0,2559000.0,2574000.0,2590000.0,2605000.0,2621000.0,2636000.0,2652000.0,2668000.0,2684000.0,2670700.0,2662000.0,2632000.0,2586000.0,2548000.0,2515000.0,2491000.0,2450000.0,2410000.0,2390000.0,2372000.0,2359000.0,2338000.0,2325342.0,2312819.0,2300512.0,2287948.0,2276100.0,2266094.0,2254834.0,2242916.0
Lebanon,LBN,1907573,1967434.0,2028043.0,2088392.0,2147273.0,2203902,2256917.0,2306528.0,2355380.0,2407221.0,2464286,2528423.0,2597588.0,2665458.0,2723330.0,2765289,2788641.0,2796136.0,2794001.0,2791308.0,2794638.0,2807342.0,2827767.0,2851609.0,2872204.0,2885481.0,2888455.0,2884778.0,2884840.0,2902893.0,2948372.0,3026061.0,3130785.0,3249799.0,3364891.0,3462974.0,3539137.0,3597350.0,3644171.0,3690033.0,3742329.0,3802903.0,3868504.0,3935421.0,3998042.0,4052420.0,4097457.0,4134872.0,4166915.0,4196990.0,4227597.0
Lesotho,LSO,851594,866469.0,882163.0,898637.0,915820.0,933664,952235.0,971576.0,991576.0,1012087.0,1033044,1054333.0,1076100.0,1098849.0,1123261.0,1149797,1178551.0,1209290.0,1241725.0,1275421.0,1309981.0,1345398.0,1381537.0,1417720.0,1453098.0,1487079.0,1519369.0,1550144.0,1579900.0,1609386.0,1639177.0,1669190.0,1699284.0,1729896.0,1761558.0,1794531.0,1829222.0,1865218.0,1900962.0,1934337.0,1963878.0,1988983.0,2010261.0,2028976.0,2047006.0,2065752.0,2085561.0,2106128.0,2127412.0,2149201.0,2171318.0
Liberia,LBR,1115736,1142713.0,1170708.0,1199785.0,1230038.0,1261555,1294368.0,1328506.0,1364046.0,1401077.0,1439677,1479831.0,1521565.0,1565044.0,1610474.0,1657971,1706539.0,1755815.0,1807164.0,1862497.0,1922536.0,1988931.0,2059483.0,2126455.0,2179471.0,2211509.0,2221350.0,2212690.0,2189831.0,2159264.0,2127098.0,2091355.0,2054179.0,2030591.0,2039922.0,2094591.0,2203809.0,2360511.0,2540835.0,2710963.0,2847290.0,2939296.0,2996082.0,3037412.0,3092721.0,3182539.0,3313718.0,3477197.0,3658460.0,3835929.0,3994122.0
Libya,LBY,1349004,1399552.0,1451196.0,1504811.0,1561744.0,1622996,1688870.0,1759132.0,1833611.0,1911968.0,1994000,2079897.0,2169965.0,2264278.0,2362900.0,2466000,2572300.0,2681887.0,2797780.0,2924086.0,3063000.0,3216430.0,3381390.0,3549220.0,3708142.0,3849801.0,3970886.0,4074021.0,4164147.0,4249018.0,4334459.0,4421885.0,4509970.0,4598629.0,4687106.0,4775009.0,4862665.0,4951076.0,5041233.0,5134324.0,5231189.0,5331311.0,5434293.0,5541062.0,5652797.0,5769709.0,5893738.0,6023053.0,6149620.0,6262667.0,6355112.0
Liechtenstein,LIE,16561,16956.0,17362.0,17785.0,18235.0,18717,19236.0,19782.0,20335.0,20867.0,21358,21799.0,22196.0,22563.0,22922.0,23288,23665.0,24048.0,24436.0,24825.0,25213.0,25600.0,25990.0,26377.0,26761.0,27140.0,27511.0,27878.0,28243.0,28611.0,28986.0,29370.0,29760.0,30154.0,30549.0,30941.0,31328.0,31710.0,32090.0,32470.0,32853.0,33239.0,33626.0,34006.0,34365.0,34696.0,34995.0,35266.0,35521.0,35772.0,36032.0
Lithuania,LTU,2778555,2815831.0,2854786.0,2894449.0,2933626.0,2971448,3007311.0,3041291.0,3074037.0,3106594.0,3139647,3179000.0,3214000.0,3245000.0,3274000.0,3302000,3329000.0,3355000.0,3379000.0,3398000.0,3413000.0,3433000.0,3457000.0,3485000.0,3514000.0,3545000.0,3579000.0,3616000.0,3654000.0,3691000.0,3698000.0,3704000.0,3700000.0,3683000.0,3658000.0,3632000.0,3605000.0,3580000.0,3555000.0,3531000.0,3499536.0,3481292.0,3469070.0,3454205.0,3435591.0,3414304.0,3394082.0,3375618.0,3358115.0,3339456.0,3320656.0
Luxembourg,LUX,314900,318800.0,322700.0,325500.0,330000.0,333000,334800.0,335200.0,336500.0,338500.0,339800,345000.0,348200.0,352700.0,357400.0,360500,360900.0,361700.0,362300.0,363500.0,364900.0,365600.0,365500.0,365600.0,366200.0,367200.0,369500.0,371700.0,373300.0,377600.0,381850.0,387000.0,392175.0,397475.0,402925.0,408625.0,414225.0,419450.0,424700.0,430475.0,436300.0,441525.0,446175.0,451630.0,458095.0,465158.0,472637.0,479993.0,488650.0,497783.0,505831.0
"Macao SAR, China",MAC,171450,175129.0,181020.0,188698.0,197519.0,206906,216869.0,227256.0,237127.0,245308.0,250995,253879.0,254280.0,252843.0,250548.0,248211,245913.0,243725.0,242455.0,243067.0,246230.0,252251.0,260913.0,271665.0,283662.0,296210.0,309212.0,322637.0,335931.0,348443.0,359709.0,369493.0,377886.0,385193.0,391906.0,398426.0,404808.0,411050.0,417435.0,424292.0,431867.0,440265.0,449472.0,459456.0,470127.0,481390.0,493267.0,505709.0,518463.0,531195.0,543656.0
"Macedonia, FYR",MKD,1391996,1405483.0,1422698.0,1442355.0,1462410.0,1481397,1498995.0,1515804.0,1532371.0,1549553.0,1567968,1587484.0,1607799.0,1629127.0,1651721.0,1675598,1701231.0,1728165.0,1754389.0,1777205.0,1794830.0,1806228.0,1812327.0,1815719.0,1820117.0,1828148.0,1840767.0,1857034.0,1875387.0,1893409.0,1909353.0,1922774.0,1934265.0,1944343.0,1953874.0,1963484.0,1973283.0,1982994.0,1992404.0,2001178.0,2009091.0,2016075.0,2022255.0,2027819.0,2033039.0,2038109.0,2043091.0,2047922.0,2052524.0,2056769.0,2060563.0
Madagascar,MDG,5103652,5226922.0,5354559.0,5486625.0,5623161.0,5764278,5909996.0,6060590.0,6216739.0,6379309.0,6548922,6725666.0,6909376.0,7100076.0,7297711.0,7502097,7713983.0,7933128.0,8157215.0,8383124.0,8608964.0,8833875.0,9059559.0,9289882.0,9530197.0,9784559.0,10054543.0,10339739.0,10639804.0,10953663.0,11280625.0,11620718.0,11974724.0,12343496.0,12728117.0,13129227.0,13547271.0,13981666.0,14430739.0,14892172.0,15364272.0,15846412.0,16338968.0,16842482.0,17357913.0,17885967.0,18426870.0,18980391.0,19546282.0,20124150.0,20713819.0
Malawi,MWI,3525246,3607612.0,3694022.0,3784224.0,3877813.0,3974682,4074649.0,4178378.0,4287627.0,4404709.0,4531280,4667889.0,4814073.0,4969175.0,5132087.0,5301861,5481074.0,5670199.0,5863933.0,6055046.0,6239898.0,6409111.0,6567327.0,6741249.0,6967388.0,7268257.0,7661008.0,8128340.0,8616602.0,9051225.0,9380892.0,9583696.0,9681728.0,9721620.0,9772164.0,9883350.0,10070605.0,10319125.0,10612353.0,10922265.0,11228756.0,11529337.0,11833102.0,12144945.0,12472794.0,12822587.0,13195329.0,13589404.0,14005113.0,14442290.0,14900841.0
Malaysia,MYS,8160113,8428536.0,8709925.0,8998621.0,9286976.0,9569499,9844029.0,10112042.0,10376210.0,10640883.0,10909353,11182967.0,11461117.0,11742976.0,12027040.0,12312736,12600292.0,12891897.0,13191366.0,13503629.0,13832586.0,14178739.0,14542156.0,14925545.0,15331937.0,15762856.0,16220169.0,16701745.0,17200067.0,17704839.0,18208562.0,18707774.0,19204087.0,19701263.0,20205446.0,20720810.0,21247102.0,21781499.0,22322448.0,22867698.0,23414909.0,23964621.0,24515323.0,25060184.0,25590453.0,26100241.0,26586287.0,27051142.0,27502008.0,27949395.0,28401017.0
Maldives,MDV,90050,92526.0,95115.0,97757.0,100370.0,102909,105325.0,107659.0,110056.0,112714.0,115772,119308.0,123266.0,127491.0,131752.0,135895,139851.0,143701.0,147623.0,151872.0,156626.0,161931.0,167708.0,173861.0,180238.0,186720.0,193275.0,199898.0,206522.0,213067.0,219474.0,225709.0,231756.0,237606.0,243256.0,248712.0,253960.0,259002.0,263867.0,268600.0,273236.0,277791.0,282266.0,286665.0,290988.0,295240.0,299419.0,303539.0,307632.0,311739.0,315885.0
Mali,MLI,5247877,5314146.0,5381485.0,5450558.0,5522231.0,5597238,5675700.0,5757783.0,5844286.0,5936162.0,6034022,6138428.0,6249101.0,6364760.0,6483570.0,6604259,6725776.0,6848536.0,6974443.0,7106248.0,7245598.0,7394730.0,7552338.0,7712392.0,7866571.0,8009705.0,8139016.0,8258615.0,8378673.0,8513337.0,8672868.0,8861362.0,9076261.0,9313042.0,9564231.0,9824510.0,10092753.0,10371338.0,10662517.0,10969725.0,11295324.0,11639798.0,12001887.0,12380104.0,12772264.0,13176642.0,13592796.0,14020786.0,14459990.0,14909813.0,15369809.0
Malta,MLT,329000,323172.8,320012.8,318820.8,318988.8,320000,321428.8,322940.8,324292.8,325332.8,326000,323660.8,322284.8,322380.8,324252.8,328000,334012.8,342972.8,352876.8,360524.8,364000.0,364156.8,361644.8,356908.8,350684.8,344000.0,347500.0,351000.0,354000.0,357000.0,360000.0,363193.4245,366584.9618,370179.6198,373982.7378,378000.0,380000.0,383000.0,385000.0,388000.0,390000.0,393028.0,395969.0,398582.0,401268.0,403837.0,406408.0,409050.0,411950.0,413290.0,412961.0
Marshall Islands,MHL,14661,15050.0,15543.0,16109.0,16700.0,17282,17839.0,18387.0,18965.0,19622.0,20397,21309.0,22340.0,23439.0,24534.0,25578,26547.0,27467.0,28396.0,29414.0,30578.0,31891.0,33330.0,34890.0,36562.0,38327.0,40196.0,42140.0,44054.0,45802.0,47288.0,48469.0,49369.0,50040.0,50565.0,51008.0,51389.0,51697.0,51930.0,52080.0,52145.0,52131.0,52066.0,51992.0,51968.0,52037.0,52210.0,52487.0,52880.0,53396.0,54038.0
Mauritania,MRT,854167,878589.0,903773.0,929704.0,956369.0,983773,1011900.0,1040792.0,1070585.0,1101457.0,1133539,1166883.0,1201462.0,1237242.0,1274150.0,1312132,1351167.0,1391261.0,1432406.0,1474597.0,1517817.0,1562144.0,1607553.0,1653818.0,1700638.0,1747839.0,1795343.0,1843352.0,1892328.0,1942900.0,1995548.0,2050456.0,2107590.0,2166948.0,2228453.0,2292053.0,2357678.0,2425374.0,2495316.0,2567741.0,2642743.0,2720367.0,2800333.0,2882003.0,2964526.0,3047249.0,3129959.0,3212672.0,3295254.0,3377630.0,3459773.0
Mauritius,MUS,659351,680756.8,700348.8,718860.8,736380.8,753000,768812.8,783916.8,798412.8,812404.8,826000,839230.4,852052.8,864819.2,878041.6,892000,906507.2,921379.2,936435.2,951419.2,966000.0,979133.0464,990753.5970000001,1000803.865,1009233.4990000001,1016000.0,1024680.0,1032760.0,1040840.6529999999,1048920.982,1057000.0,1066655.855,1081000.0,1097000.0,1113000.0,1122457.0,1133996.0,1148284.0,1160421.0,1175267.0,1186873.0,1199881.0,1210196.0,1222811.0,1233386.0,1243253.0,1252987.0,1260692.0,1268854.0,1275323.0,1281214.0
Mayotte,MYT,24055,25262.0,26542.0,27861.0,29175.0,30455,31684.0,32881.0,34087.0,35364.0,36755,38290.0,39955.0,41712.0,43495.0,45268,47016.0,48777.0,50630.0,52684.0,55016.0,57665.0,60618.0,63844.0,67287.0,70912.0,74685.0,78630.0,82829.0,87402.0,92413.0,97901.0,103795.0,109918.0,116028.0,121949.0,127624.0,133089.0,138384.0,143585.0,148753.0,153887.0,158983.0,164101.0,169315.0,174681.0,180217.0,185922.0,191805.0,197870.0,204114.0
Mexico,MEX,38418829,39684127.0,40966751.0,42264182.0,43574687.0,44898430,46229966.0,47572205.0,48943844.0,50370262.0,51868335,53441943.0,55081201.0,56771626.0,58492118.0,60224601,61969362.0,63723359.0,65461471.0,67152555.0,68776411.0,70318386.0,71788766.0,73223336.0,74673296.0,76175154.0,77741110.0,79358780.0,81010093.0,82666457.0,84306602.0,85923799.0,87523328.0,89109703.0,90691331.0,92272749.0,93858373.0,95441345.0,97001933.0,98513690.0,99959594.0,101329543.0,102634153.0,103902569.0,105175967.0,106483757.0,107835259.0,109220753.0,110627158.0,112033369.0,113423047.0
"Micronesia, Fed. Sts.",FSM,44536,45954.0,47385.0,48873.0,50481.0,52236,54199.0,56322.0,58403.0,60166.0,61431,62105.0,62297.0,62288.0,62474.0,63143,64383.0,66106.0,68217.0,70546.0,72962.0,75456.0,78048.0,80667.0,83232.0,85682.0,87950.0,90037.0,92040.0,94105.0,96319.0,98749.0,101314.0,103780.0,105825.0,107233.0,107904.0,107947.0,107605.0,107237.0,107103.0,107290.0,107728.0,108325.0,108926.0,109419.0,109789.0,110092.0,110367.0,110676.0,111064.0
Moldova,MDA,2544000,2605000.0,2664000.0,2721000.0,2774000.0,2825000,2873000.0,2918000.0,2960000.0,3002000.0,3045000,3088000.0,3132000.0,3175000.0,3215000.0,3252000,3284000.0,3313000.0,3339000.0,3367000.0,3397000.0,3429000.0,3464000.0,3500000.0,3536000.0,3570000.0,3602000.0,3632000.0,3659000.0,3681000.0,3696000.0,3706000.0,3709000.0,3705000.0,3694000.0,3675099.0,3667748.0,3659655.0,3652771.0,3646999.0,3639588.0,3631460.0,3623059.0,3612869.0,3603934.0,3595182.0,3585520.0,3576904.0,3570107.0,3565603.0,3562062.0
Monaco,MCO,22135,22343.0,22477.0,22562.0,22643.0,22749,22886.0,23046.0,23234.0,23448.0,23689,23968.0,24282.0,24605.0,24902.0,25153,25341.0,25482.0,25617.0,25802.0,26078.0,26459.0,26930.0,27459.0,28004.0,28533.0,29036.0,29521.0,29990.0,30447.0,30896.0,31330.0,31745.0,32154.0,32574.0,33014.0,33485.0,33974.0,34444.0,34840.0,35126.0,35288.0,35341.0,35323.0,35282.0,35260.0,35267.0,35295.0,35336.0,35377.0,35407.0
Mongolia,MNG,957044,983822.0,1013100.0,1044297.0,1076571.0,1109312,1142272.0,1175616.0,1209647.0,1244846.0,1281535,1319817.0,1359478.0,1400150.0,1441311.0,1482599,1523908.0,1565380.0,1607212.0,1649710.0,1693122.0,1736994.0,1781213.0,1826717.0,1874774.0,1926002.0,1981170.0,2039204.0,2096653.0,2148850.0,2192553.0,2226469.0,2251861.0,2271236.0,2288370.0,2306131.0,2325369.0,2345618.0,2366895.0,2388862.0,2411369.0,2434515.0,2458853.0,2485177.0,2514462.0,2547339.0,2584143.0,2624509.0,2667474.0,2711659.0,2756001.0
Montenegro,MNE,466674,475371.0,484408.0,493148.0,500745.0,506646,510527.0,512701.0,514031.0,515746.0,518727,523214.0,528905.0,535454.0,542304.0,548999,555632.0,562247.0,568285.0,573036.0,576069.0,577041.0,576292.0,574920.0,574459.0,575997.0,579821.0,585546.0,592740.0,600697.0,608816.0,617144.0,625630.0,633443.0,639542.0,643227.0,644121.0,642533.0,639309.0,635689.0,632606.0,630299.0,628594.0,627500.0,626912.0,626739.0,627074.0,627962.0,629185.0,630435.0,631490.0
Morocco,MAR,11625999,11947688.0,12275060.0,12610932.0,12959397.0,13323000,13703369.0,14098444.0,14502647.0,14908265.0,15309995,15706226.0,16099392.0,16493298.0,16893643.0,17304995,17726625.0,18158169.0,18604851.0,19073204.0,19566920.0,20088209.0,20633004.0,21190800.0,21747150.0,22291062.0,22818601.0,23330761.0,23827539.0,24310585.0,24781105.0,25237951.0,25679802.0,26107772.0,26523600.0,26928600.0,27323664.0,27708647.0,28082684.0,28444414.0,28793236.0,29129204.0,29453931.0,29770316.0,30082152.0,30392473.0,30702084.0,31011199.0,31321453.0,31634524.0,31951412.0
Mozambique,MOZ,7647298,7800484.0,7959885.0,8125366.0,8296714.0,8473839,8657160.0,8847011.0,9043165.0,9245275.0,9453385,9665565.0,9882427.0,10109426.0,10353943.0,10620268,10908878.0,11214834.0,11530022.0,11843382.0,12145501.0,12441643.0,12731231.0,12992962.0,13199259.0,13334972.0,13384409.0,13365201.0,13336217.0,13378100.0,13547076.0,13867422.0,14318167.0,14854590.0,15409381.0,15933452.0,16412893.0,16862385.0,17295521.0,17735992.0,18200656.0,18691461.0,19200021.0,19721009.0,20246287.0,20770013.0,21290952.0,21811326.0,22332900.0,22858607.0,23390765.0
Myanmar,MMR,20957397,21407053.0,21866045.0,22337108.0,22824142.0,23330184,23854648.0,24397064.0,24960539.0,25548930.0,26164131,26807570.0,27475978.0,28160632.0,28849728.0,29534378,30210895.0,30880196.0,31543652.0,32204485.0,32864901.0,33524053.0,34179992.0,34832636.0,35481981.0,36127741.0,36770437.0,37409257.0,38041034.0,38661616.0,39268304.0,39855885.0,40425088.0,40985963.0,41552659.0,42133199.0,42735941.0,43352191.0,43952526.0,44496687.0,44957660.0,45323903.0,45609292.0,45843675.0,46070248.0,46321162.0,46605278.0,46915826.0,47250315.0,47601374.0,47963012.0
Namibia,NAM,602545,617283.0,632659.0,648669.0,665298.0,682554,700317.0,718623.0,737803.0,758305.0,780386,804310.0,829810.0,855970.0,881536.0,905652,928223.0,949709.0,970537.0,991357.0,1012824.0,1034636.0,1057115.0,1082264.0,1112679.0,1150038.0,1195331.0,1247573.0,1304005.0,1360710.0,1414830.0,1465201.0,1512524.0,1558055.0,1603865.0,1651352.0,1700975.0,1751872.0,1802579.0,1851034.0,1895839.0,1936399.0,1973408.0,2008342.0,2043339.0,2079951.0,2118653.0,2158984.0,2200422.0,2242078.0,2283289.0
Nepal,NPL,9740462,9917687.0,10102057.0,10294480.0,10495972.0,10707313,10928950.0,11160972.0,11403306.0,11655685.0,11917872,12189968.0,12472000.0,12763547.0,13064044.0,13373069,13690544.0,14016547.0,14351017.0,14693930.0,15045329.0,15405456.0,15774532.0,16152598.0,16539682.0,16936006.0,17341408.0,17756510.0,18183258.0,18624187.0,19081064.0,19554170.0,20042806.0,20546441.0,21064150.0,21594872.0,22137784.0,22691788.0,23255046.0,23825372.0,24400606.0,24980184.0,25562573.0,26143530.0,26717875.0,27281945.0,27833665.0,28373838.0,28905358.0,29432743.0,29959364.0
